chr,source,type,start,stop,score,strand,phase,ID,comment,name
I,WormBase,gene,218060,219099,.,+,.,gene:WBGene00255594,,Y48G1BL.8
I,WormBase,gene,238616,239021,.,-,.,gene:WBGene00021672,,Y48G1BM.7
I,WormBase,gene,252118,254277,.,+,.,gene:WBGene00021667,SNAPc (Small Nuclear RNA Activating Complex) homolog  [Source:UniProtKB/TrEMBL%3BAcc:Q965U6],snpc-3.2
I,WormBase,gene,254277,259157,.,-,.,gene:WBGene00021675,,Y48G1BR.1
I,WormBase,gene,280120,280445,.,+,.,gene:WBGene00016904,,C53D5.3
I,WormBase,gene,280120,286115,.,+,.,gene:WBGene00016903,MARCH (Membrane-Associated Ring finger (C3HC4)) homolog  [Source:UniProtKB/TrEMBL%3BAcc:Q9N5V7],marc-4
I,WormBase,gene,286088,289185,.,-,.,gene:WBGene00016905,Zinc finger putative Transcription Factor family  [Source:UniProtKB/TrEMBL%3BAcc:V6CKB8],ztf-3
I,WormBase,gene,291215,305468,.,+,.,gene:WBGene00016902,,C53D5.1
I,WormBase,gene,305811,311130,.,-,.,gene:WBGene00016906,,C53D5.5
I,WormBase,gene,310981,314989,.,-,.,gene:WBGene00002077,IMportin Beta family  [Source:UniProtKB/TrEMBL%3BAcc:Q9N5V3],imb-3
I,WormBase,gene,318390,323352,.,-,.,gene:WBGene00002079,EXPOrtin (Nuclear export receptor)  [Source:UniProtKB/TrEMBL%3BAcc:V6CKP0],xpo-2
I,WormBase,gene,323788,330987,.,+,.,gene:WBGene00021660,NucleOLar protein  [Source:UniProtKB/TrEMBL%3BAcc:Q9N3Q9],nol-14
I,WormBase,gene,332611,337839,.,+,.,gene:WBGene00000917,Dauer abnormal formation protein 25  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9N3Q8],daf-25
I,WormBase,gene,343069,348424,.,-,.,gene:WBGene00021661,Malignant brain tumor repeat protein 1  [Source:UniProtKB/Swiss-Prot%3BAcc:A0SQM0],mbtr-1
I,WormBase,gene,347469,348357,.,+,.,gene:WBGene00021658,,Y48G1A.2
I,WormBase,gene,348460,357193,.,+,.,gene:WBGene00021657,,Y48G1A.1
I,WormBase,gene,364510,368319,.,+,.,gene:WBGene00020091,RNP (RRM RNA binding domain) containing  [Source:UniProtKB/TrEMBL%3BAcc:V6CLS0],rnp-8
I,WormBase,gene,368370,373445,.,-,.,gene:WBGene00020088,,R119.2
I,WormBase,gene,373571,379073,.,-,.,gene:WBGene00020089,,R119.3
I,WormBase,gene,379071,381902,.,-,.,gene:WBGene00004143,Prion-like-(Q/N-rich)-domain-bearing protein  [Source:UniProtKB/TrEMBL%3BAcc:O61708],pqn-59
I,WormBase,gene,382648,388564,.,+,.,gene:WBGene00006385,TAF (TBP-associated transcription factor) family  [Source:UniProtKB/TrEMBL%3BAcc:O61707],taf-4
I,WormBase,gene,388470,394415,.,-,.,gene:WBGene00020090,,R119.5
I,WormBase,gene,398891,412915,.,+,.,gene:WBGene00021733,OTUBain deubiquitylating protease homolog  [Source:UniProtKB/TrEMBL%3BAcc:Q9N4T5],otub-2
I,WormBase,gene,412911,418660,.,-,.,gene:WBGene00021734,,Y50C1A.2
I,WormBase,gene,420922,423713,.,+,.,gene:WBGene00015570,,C07F11.2
I,WormBase,gene,443999,461605,.,+,.,gene:WBGene00006593,TOLl (Drosophila) family  [Source:UniProtKB/TrEMBL%3BAcc:Q9N5Z3],tol-1
I,WormBase,gene,461995,462651,.,+,.,gene:WBGene00021026,,W04C9.4
I,WormBase,gene,462657,467131,.,-,.,gene:WBGene00021027,,W04C9.5
I,WormBase,gene,477582,481954,.,+,.,gene:WBGene00021025,CUTiclin-Like  [Source:UniProtKB/TrEMBL%3BAcc:Q9TZE2],cutl-13
I,WormBase,gene,482040,483880,.,-,.,gene:WBGene00235388,,W04C9.9
I,WormBase,gene,484126,487990,.,-,.,gene:WBGene00021028,,W04C9.6
I,WormBase,gene,488607,489905,.,+,.,gene:WBGene00021024,MICOS complex subunit MIC13  [Source:UniProtKB/TrEMBL%3BAcc:Q9TZE0],W04C9.2
I,WormBase,gene,489969,496150,.,+,.,gene:WBGene00001814,HAlF transporter (PGP related)  [Source:UniProtKB/TrEMBL%3BAcc:V6CLE7],haf-4
I,WormBase,gene,496144,502042,.,-,.,gene:WBGene00022035,,Y65B4BL.3
I,WormBase,gene,502932,506250,.,-,.,gene:WBGene00022036,,Y65B4BL.4
I,WormBase,gene,506469,509056,.,+,.,gene:WBGene00022034,,deps-1
I,WormBase,gene,508850,511051,.,-,.,gene:WBGene00022039,,Y65B4BL.7
I,WormBase,gene,511052,519800,.,-,.,gene:WBGene00022037,Fatty Acid CoA Synthetase family  [Source:UniProtKB/TrEMBL%3BAcc:V6CLI5],acs-13
I,WormBase,gene,520109,521554,.,-,.,gene:WBGene00022038,,Y65B4BL.6
I,WormBase,gene,530969,531998,.,+,.,gene:WBGene00022033,,Y65B4BL.1
I,WormBase,gene,531725,533084,.,+,.,gene:WBGene00302974,,Y65B4BM.3
I,WormBase,gene,534455,535344,.,+,.,gene:WBGene00022043,PSF (Yeast Partner of Sld Five) conserved replication factor%2C GINS complex  [Source:UniProtKB/TrEMBL%3BAcc:Q9BL54],psf-3
I,WormBase,gene,535791,536670,.,+,.,gene:WBGene00022042,Nascent polypeptide-associated complex subunit alpha  [Source:UniProtKB/Swiss-Prot%3BAcc:Q86S66],icd-2
I,WormBase,gene,537122,542200,.,+,.,gene:WBGene00007009,E3 ubiquitin-protein ligase  [Source:UniProtKB/TrEMBL%3BAcc:V6CJJ8],wwp-1
I,WormBase,gene,550696,556638,.,+,.,gene:WBGene00004235,PaTched Related family  [Source:UniProtKB/TrEMBL%3BAcc:Q9N2Z6],ptr-21
I,WormBase,gene,557375,561671,.,+,.,gene:WBGene00002393,LiPocalin related protein variant 1b%3B LiPocalin-Related protein  [Source:UniProtKB/TrEMBL%3BAcc:B6DX32],lpr-1
I,WormBase,gene,562736,565181,.,+,.,gene:WBGene00022040,,Y65B4BR.1
I,WormBase,gene,565436,566414,.,-,.,gene:WBGene00000434,Homeobox protein ceh-9  [Source:UniProtKB/Swiss-Prot%3BAcc:P56407],ceh-9
I,WormBase,gene,572177,575120,.,-,.,gene:WBGene00001725,GRound-Like (Grd related)  [Source:UniProtKB/TrEMBL%3BAcc:V6CM29],grl-16
I,WormBase,gene,582288,583748,.,-,.,gene:WBGene00044427,,F56A6.5
I,WormBase,gene,585119,585376,.,+,.,gene:WBGene00235390,,F56A6.8
I,WormBase,gene,585831,607601,.,-,.,gene:WBGene00002040,Heavy chain%2C Unconventional Myosin  [Source:UniProtKB/TrEMBL%3BAcc:H2L082],hum-7
I,WormBase,gene,614651,629444,.,-,.,gene:WBGene00018923,Essential Meiotic Endonuclease  [Source:UniProtKB/TrEMBL%3BAcc:V6CLM3],eme-1
I,WormBase,gene,618160,621490,.,+,.,gene:WBGene00018921,Piwi-like protein  [Source:UniProtKB/TrEMBL%3BAcc:A0A0U1RML6],sago-2
I,WormBase,gene,621708,622187,.,+,.,gene:WBGene00022028,,Y65B4A.4
I,WormBase,gene,629492,636350,.,-,.,gene:WBGene00022029,,Y65B4A.6
I,WormBase,gene,636804,637852,.,+,.,gene:WBGene00022027,Related to yeast Vacuolar Protein Sorting factor  [Source:UniProtKB/TrEMBL%3BAcc:Q9BL60],vps-20
I,WormBase,gene,638129,653986,.,+,.,gene:WBGene00022026,,Y65B4A.2
I,WormBase,gene,645626,647242,.,-,.,gene:WBGene00022030,,Y65B4A.7
I,WormBase,gene,654090,658810,.,+,.,gene:WBGene00022025,,cus-2
I,WormBase,gene,659557,663686,.,-,.,gene:WBGene00022031,,Y65B4A.8
I,WormBase,gene,664426,666900,.,-,.,gene:WBGene00022032,,Y65B4A.9
I,WormBase,gene,667615,674413,.,-,.,gene:WBGene00044461,,Y18H1A.14
I,WormBase,gene,680408,683472,.,+,.,gene:WBGene00021215,,Y18H1A.11
I,WormBase,gene,682876,686599,.,-,.,gene:WBGene00021214,HASPin kinase related  [Source:UniProtKB/TrEMBL%3BAcc:Q9BL96],hasp-2
I,WormBase,gene,688286,691267,.,+,.,gene:WBGene00021207,,ptp-5.3
I,WormBase,gene,692026,694948,.,-,.,gene:WBGene00021210,,Y18H1A.4
I,WormBase,gene,694982,698322,.,-,.,gene:WBGene00021208,,Y18H1A.2
I,WormBase,gene,700274,715874,.,-,.,gene:WBGene00021209,Heterodimeric GTPase Activating Protein subunit  [Source:UniProtKB/TrEMBL%3BAcc:V6CJZ0],hgap-1
I,WormBase,gene,717893,719816,.,-,.,gene:WBGene00004332,,rec-1
I,WormBase,gene,719929,731078,.,+,.,gene:WBGene00004028,ATP-dependent DNA helicase PIF1  [Source:UniProtKB/TrEMBL%3BAcc:V6CIU3],pif-1
I,WormBase,gene,731068,736552,.,-,.,gene:WBGene00044434,,Y18H1A.15
I,WormBase,gene,740835,741878,.,+,.,gene:WBGene00236789,,Y18H1A.18
I,WormBase,gene,741913,745570,.,-,.,gene:WBGene00000623,COLlagen  [Source:UniProtKB/TrEMBL%3BAcc:Q1EPL5],col-46
I,WormBase,gene,745859,748288,.,+,.,gene:WBGene00000624,COLlagen  [Source:UniProtKB/TrEMBL%3BAcc:V6CLD0],col-47
I,WormBase,gene,748228,757010,.,-,.,gene:WBGene00021213,,Y18H1A.9
I,WormBase,gene,758756,760429,.,+,.,gene:WBGene00021212,,Y18H1A.8
I,WormBase,gene,760848,761849,.,-,.,gene:WBGene00020282,MiRP K channel accessory Subunit%3B MiRP5  [Source:UniProtKB/TrEMBL%3BAcc:G5ECI4],mps-3
I,WormBase,gene,763597,770720,.,+,.,gene:WBGene00020283,,T06A4.3
I,WormBase,gene,770892,776369,.,+,.,gene:WBGene00020281,,T06A4.1
I,WormBase,gene,803368,835277,.,+,.,gene:WBGene00022518,Zinc Finger and Homeobox  [Source:UniProtKB/TrEMBL%3BAcc:V6CLS4],zfh-2
I,WormBase,gene,837996,841746,.,+,.,gene:WBGene00022517,,ZC123.1
I,WormBase,gene,841742,846763,.,-,.,gene:WBGene00022519,,ZC123.4
I,WormBase,gene,853451,872103,.,+,.,gene:WBGene00022388,,Y95B8A.8
I,WormBase,gene,873164,882713,.,-,.,gene:WBGene00022389,Probable 3'%2C5'-cyclic phosphodiesterase pde-6  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9N2V9],pde-6
I,WormBase,gene,882918,890194,.,+,.,gene:WBGene00022386,,Y95B8A.6
I,WormBase,gene,889771,895105,.,-,.,gene:WBGene00022390,High Incidence of Males (Increased X chromosome loss)  [Source:UniProtKB/TrEMBL%3BAcc:V6CK14],him-19
I,WormBase,gene,897286,906077,.,+,.,gene:WBGene00001678,Guanine nucleotide-binding protein alpha-16 subunit  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9N2V6],gpa-16
I,WormBase,gene,907448,911189,.,+,.,gene:WBGene00022385,,Y95B8A.4
I,WormBase,gene,912415,926877,.,-,.,gene:WBGene00022391,,prhg-1
I,WormBase,gene,938464,941773,.,+,.,gene:WBGene00022383,,Y95B8A.2
I,WormBase,gene,943664,947710,.,+,.,gene:WBGene00003548,Zinc metalloproteinase nas-30  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9N2V2],nas-30
I,WormBase,gene,948569,957404,.,-,.,gene:WBGene00003238,Transmembrane receptor  [Source:UniProtKB/TrEMBL%3BAcc:G5EF44],mig-1
I,WormBase,gene,963700,969426,.,-,.,gene:WBGene00018787,CUTiclin-Like  [Source:UniProtKB/TrEMBL%3BAcc:V6CJG5],cutl-20
I,WormBase,gene,969089,976550,.,-,.,gene:WBGene00018788,SHC-transforming protein homolog 1  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9TYT3],shc-1
I,WormBase,gene,989671,992181,.,+,.,gene:WBGene00018786,HMBOX (Mammalian HoMeoBOX gene) homolog  [Source:UniProtKB/TrEMBL%3BAcc:Q9TYT0],hmbx-1
I,WormBase,gene,996045,1005066,.,+,.,gene:WBGene00016932,,C54G6.3
I,WormBase,gene,1006177,1010765,.,+,.,gene:WBGene00016931,,C54G6.2
I,WormBase,gene,1011371,1014455,.,-,.,gene:WBGene00016930,MADF domain transcription factor  [Source:UniProtKB/TrEMBL%3BAcc:H2KZF9],madf-6
I,WormBase,gene,1015204,1015731,.,-,.,gene:WBGene00236808,,C54G6.8
I,WormBase,gene,1016403,1017180,.,+,.,gene:WBGene00005002,SaPosin-like Protein family  [Source:UniProtKB/TrEMBL%3BAcc:Q8WSN3],spp-17
I,WormBase,gene,1018835,1019229,.,+,.,gene:WBGene00021335,SaPosin-like Protein family  [Source:UniProtKB/TrEMBL%3BAcc:Q6AW11],spp-23
I,WormBase,gene,1019827,1029910,.,-,.,gene:WBGene00021327,Mitochondrial Ribosomal Protein%2C Large  [Source:UniProtKB/TrEMBL%3BAcc:Q9BL86],mrpl-38
I,WormBase,gene,1030629,1033436,.,-,.,gene:WBGene00004952,SPD-1  [Source:UniProtKB/TrEMBL%3BAcc:G5ED58],spd-1
I,WormBase,gene,1034443,1040868,.,+,.,gene:WBGene00021329,,Y34D9A.3
I,WormBase,gene,1041474,1048329,.,+,.,gene:WBGene00021332,,Y34D9A.7
I,WormBase,gene,1049596,1050727,.,+,.,gene:WBGene00021331,GLutaRedoXin  [Source:UniProtKB/TrEMBL%3BAcc:Q9N456],glrx-10
I,WormBase,gene,1050921,1053826,.,-,.,gene:WBGene00021333,,Y34D9A.8
I,WormBase,gene,1053894,1066899,.,-,.,gene:WBGene00021334,Related to yeast Vacuolar Protein Sorting factor  [Source:UniProtKB/TrEMBL%3BAcc:Q9BL83],vps-4
I,WormBase,gene,1062293,1065269,.,+,.,gene:WBGene00021328,NeuroPeptide Receptor family  [Source:UniProtKB/TrEMBL%3BAcc:Q9N452],npr-23
I,WormBase,gene,1068484,1075010,.,+,.,gene:WBGene00001745,G protein%2C Subunit Alpha  [Source:UniProtKB/TrEMBL%3BAcc:Q7KPV0],gsa-1
I,WormBase,gene,1077522,1088473,.,+,.,gene:WBGene00019909,,R06A10.1
I,WormBase,gene,1088514,1089742,.,+,.,gene:WBGene00044895,,R06A10.5
I,WormBase,gene,1089666,1095796,.,-,.,gene:WBGene00019911,,R06A10.4
I,WormBase,gene,1107578,1112251,.,+,.,gene:WBGene00022838,,ZK993.2
I,WormBase,gene,1112418,1115501,.,+,.,gene:WBGene00236809,,ZK993.5
I,WormBase,gene,1128324,1131737,.,+,.,gene:WBGene00022837,C. Elegans Homeobox  [Source:UniProtKB/TrEMBL%3BAcc:Q9N4L2],ceh-45
I,WormBase,gene,1136371,1154386,.,-,.,gene:WBGene00021689,,Y48G8AL.10
I,WormBase,gene,1154511,1156020,.,-,.,gene:WBGene00000165,AdaPtin%2C Small chain (Clathrin associated complex)  [Source:UniProtKB/TrEMBL%3BAcc:Q8T874],aps-3
I,WormBase,gene,1156579,1157474,.,+,.,gene:WBGene00004429,60S ribosomal protein L17  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9BL19],rpl-17
I,WormBase,gene,1157571,1162939,.,+,.,gene:WBGene00021687,,Y48G8AL.7
I,WormBase,gene,1162880,1175868,.,-,.,gene:WBGene00001816,HAlF transporter (PGP related)  [Source:UniProtKB/TrEMBL%3BAcc:Q9BL17],haf-6
I,WormBase,gene,1176471,1190829,.,+,.,gene:WBGene00004880,Regulator of nonsense transcripts 1  [Source:UniProtKB/Swiss-Prot%3BAcc:O76512],smg-2
I,WormBase,gene,1193158,1211434,.,+,.,gene:WBGene00021686,,Y48G8AL.5
I,WormBase,gene,1211485,1254669,.,+,.,gene:WBGene00021685,HECT and RCC domain E3 ubiquitin ligase  [Source:UniProtKB/TrEMBL%3BAcc:W6RY72],herc-1
I,WormBase,gene,1215045,1217263,.,-,.,gene:WBGene00195068,,Y48G8AL.16
I,WormBase,gene,1218435,1219002,.,-,.,gene:WBGene00021690,,Y48G8AL.12
I,WormBase,gene,1223957,1229282,.,-,.,gene:WBGene00021691,,Y48G8AL.13
I,WormBase,gene,1254770,1258258,.,+,.,gene:WBGene00021692,,Y48G8AL.15
I,WormBase,gene,1259374,1268155,.,-,.,gene:WBGene00001707,GRainyHead (Drosophila transcription factor) homolog%3B Grainyhead transcription factor  [Source:UniProtKB/TrEMBL%3BAcc:G5EDF0],grh-1
I,WormBase,gene,1271455,1273029,.,+,.,gene:WBGene00271777,,Y48G8AR.8
I,WormBase,gene,1282101,1285435,.,+,.,gene:WBGene00021693,,Y48G8AR.2
I,WormBase,gene,1287304,1287959,.,+,.,gene:WBGene00021694,,Y48G8AR.3
I,WormBase,gene,1305562,1328348,.,+,.,gene:WBGene00003400,Death-associated protein kinase dapk-1  [Source:UniProtKB/Swiss-Prot%3BAcc:O44997],dapk-1
I,WormBase,gene,1332698,1334074,.,+,.,gene:WBGene00044896,,K12C11.5
I,WormBase,gene,1335321,1336867,.,+,.,gene:WBGene00019674,,K12C11.3
I,WormBase,gene,1337012,1338216,.,+,.,gene:WBGene00045052,,K12C11.6
I,WormBase,gene,1338749,1339773,.,+,.,gene:WBGene00045053,,K12C11.7
I,WormBase,gene,1340678,1341258,.,+,.,gene:WBGene00004888,Small ubiquitin-related modifier  [Source:UniProtKB/Swiss-Prot%3BAcc:P55853],smo-1
I,WormBase,gene,1341218,1344692,.,-,.,gene:WBGene00019673,,K12C11.1
I,WormBase,gene,1348503,1359595,.,+,.,gene:WBGene00022363,Threonylcarbamoyladenosine tRNA methylthiotransferase  [Source:UniProtKB/Swiss-Prot%3BAcc:Q8MXQ7],Y92H12BL.1
I,WormBase,gene,1365309,1376409,.,+,.,gene:WBGene00022366,,Y92H12BL.5
I,WormBase,gene,1365336,1365398,.,+,.,gene:WBGene00303097,,Y92H12BL.6
I,WormBase,gene,1376942,1385057,.,-,.,gene:WBGene00022365,,Y92H12BL.4
I,WormBase,gene,1385818,1392759,.,-,.,gene:WBGene00022367,,Y92H12BM.1
I,WormBase,gene,1394569,1402975,.,+,.,gene:WBGene00022372,,Y92H12BR.7
I,WormBase,gene,1405935,1413100,.,+,.,gene:WBGene00022371,SET (Trithorax/polycomb) domain containing  [Source:UniProtKB/TrEMBL%3BAcc:Q9BPP1],set-29
I,WormBase,gene,1413915,1415807,.,-,.,gene:WBGene00022368,,Y92H12BR.2
I,WormBase,gene,1416586,1425201,.,+,.,gene:WBGene00022369,,Y92H12BR.3
I,WormBase,gene,1436279,1441331,.,+,.,gene:WBGene00022373,Mitochondrial Ribosomal Protein%2C Large  [Source:UniProtKB/TrEMBL%3BAcc:Q9BPN6],mrpl-15
I,WormBase,gene,1442048,1443942,.,-,.,gene:WBGene00018159,Probable signal recognition particle 19 kDa protein  [Source:UniProtKB/Swiss-Prot%3BAcc:O61749],F37F2.2
I,WormBase,gene,1446497,1465358,.,+,.,gene:WBGene00004969,,spe-15
I,WormBase,gene,1451122,1453077,.,-,.,gene:WBGene00001773,Glutathione S-Transferase  [Source:UniProtKB/TrEMBL%3BAcc:O61750],gst-25
I,WormBase,gene,1465597,1469587,.,+,.,gene:WBGene00018580,,F47G6.3
I,WormBase,gene,1471227,1479920,.,+,.,gene:WBGene00018579,Fatty Acid CoA Synthetase family  [Source:UniProtKB/TrEMBL%3BAcc:Q9TZI7],acs-16
I,WormBase,gene,1483083,1490494,.,+,.,gene:WBGene00001115,Dystrobrevin-1  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9Y048],dyb-1
I,WormBase,gene,1490887,1514411,.,-,.,gene:WBGene00022361,,Y92H12A.5
I,WormBase,gene,1514755,1540911,.,+,.,gene:WBGene00022360,,Y92H12A.4
I,WormBase,gene,1543525,1556196,.,+,.,gene:WBGene00022358,E3 ubiquitin-protein ligase  [Source:UniProtKB/TrEMBL%3BAcc:Q9BKW4],Y92H12A.2
I,WormBase,gene,1566929,1580196,.,+,.,gene:WBGene00005077,Tyrosine protein-kinase src-1  [Source:UniProtKB/Swiss-Prot%3BAcc:G5EE56],src-1
I,WormBase,gene,1581394,1593668,.,+,.,gene:WBGene00022270,,Y73E7A.3
I,WormBase,gene,1594659,1596184,.,-,.,gene:WBGene00022271,Putative complexin-1  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9GUM7],cpx-1
I,WormBase,gene,1601838,1606926,.,+,.,gene:WBGene00022269,,Y73E7A.2
I,WormBase,gene,1607658,1610041,.,-,.,gene:WBGene00022273,Bladder cancer related protein  [Source:UniProtKB/TrEMBL%3BAcc:G5EE03],Y73E7A.6
I,WormBase,gene,1610390,1620080,.,+,.,gene:WBGene00044440,ADiPose (Drosophila obesity gene) Related  [Source:UniProtKB/TrEMBL%3BAcc:Q4W5Q8],adpr-1
I,WormBase,gene,1621346,1628476,.,-,.,gene:WBGene00000269,Beta-1%2C4-N-acetylgalactosaminyltransferase bre-4  [Source:UniProtKB/Swiss-Prot%3BAcc:Q9GUM2],bre-4
I,WormBase,gene,1629003,1633498,.,+,.,gene:WBGene00022268,,Y73E7A.1
I,WormBase,gene,1634613,1644107,.,+,.,gene:WBGene00022274,,Y73E7A.8
I,WormBase,gene,1644588,1651394,.,-,.,gene:WBGene00003111,Semaphorin-2A  [Source:UniProtKB/Swiss-Prot%3BAcc:Q95XP4],mab-20
I,WormBase,gene,1652901,1655399,.,+,.,gene:WBGene00022156,,Y71G12B.18
I,WormBase,gene,1655616,1656726,.,-,.,gene:WBGene00004168,Prion-like-(Q/N-rich)-domain-bearing protein  [Source:UniProtKB/TrEMBL%3BAcc:Q95XP2],pqn-88
I,WormBase,gene,1657513,1663331,.,-,.,gene:WBGene00044358,,Y71G12B.33
I,WormBase,gene,1663412,1667414,.,-,.,gene:WBGene00022157,,Y71G12B.22
I,WormBase,gene,1667501,1669792,.,+,.,gene:WBGene00022155,,Y71G12B.17
I,WormBase,gene,1670036,1672742,.,-,.,gene:WBGene00022158,,Y71G12B.23
I,WormBase,gene,1672821,1676434,.,-,.,gene:WBGene00185098,,Y71G12B.35
I,WormBase,gene,1680450,1685063,.,+,.,gene:WBGene00022154,RGM domain family member drag-1  [Source:UniProtKB/Swiss-Prot%3BAcc:G5EDE5],drag-1
I,WormBase,gene,1686216,1693457,.,-,.,gene:WBGene00044348,Tyrosine-protein phosphatase  [Source:UniProtKB/TrEMBL%3BAcc:W6RYA7],Y71G12B.31
I,WormBase,gene,1698094,1701128,.,+,.,gene:WBGene00006702,UBiquitin Conjugating enzyme  [Source:UniProtKB/TrEMBL%3BAcc:W6RY98],ubc-3
I,WormBase,gene,1701361,1701808,.,+,.,gene:WBGene00003080,LSM Sm-like protein  [Source:UniProtKB/TrEMBL%3BAcc:Q95XN6],lsm-6
I,WormBase,gene,1702105,1708008,.,+,.,gene:WBGene00022153,,Y71G12B.13
I,WormBase,gene,1709587,1715568,.,+,.,gene:WBGene00022152,Autophagy protein 5  [Source:UniProtKB/TrEMBL%3BAcc:W6RR39],atg-5
I,WormBase,gene,1721592,1740670,.,+,.,gene:WBGene00006771,TaLiN  [Source:UniProtKB/TrEMBL%3BAcc:A0A0K3AUD9],tln-1
I,WormBase,gene,1740647,1751055,.,-,.,gene:WBGene00022159,Mitochondrial Processing Peptidase Alpha  [Source:UniProtKB/TrEMBL%3BAcc:W6RR41],mppa-1
I,WormBase,gene,1751481,1754410,.,+,.,gene:WBGene00022150,,Y71G12B.10
