chr,source,type,start,stop,score,strand,phase,ID,comment,name
1,RAP2018-11-26,gene,226897,229301,.,+,.,gene:Os01g0104400,Ricin B-related lectin domain containing protein,
1,RAP2018-11-26,gene,241680,243440,.,+,.,gene:Os01g0104500,No apical meristem (NAM) protein domain containing protein,ONAC020
1,RAP2018-11-26,gene,248828,256872,.,-,.,gene:Os01g0104600,Homolog of Arabidopsis DE-ETIOLATED1 (DET1)%2C Modulation of the ABA signaling pathway and ABA biosynthesis%2C Regulation of chlorophyll conten,OsDET1
1,RAP2018-11-26,gene,261530,268145,.,+,.,gene:Os01g0104800,Sas10/Utp3 family protein,
1,RAP2018-11-26,gene,270179,275084,.,-,.,gene:Os01g0104900,Transferase family protein,
1,RAP2018-11-26,gene,284762,291892,.,-,.,gene:Os01g0105300,Similar to HAT family dimerisation domain containing protein%2C expressed,
1,RAP2018-11-26,gene,288372,292296,.,+,.,gene:Os01g0105400,Similar to Kinesin heavy chain,
1,RAP2018-11-26,gene,303233,306736,.,+,.,gene:Os01g0105700,Basic helix-loop-helix dimerisation region bHLH domain containing protein,OsbHLH071
1,RAP2018-11-26,gene,306871,308842,.,-,.,gene:Os01g0105800,Similar to Iron sulfur assembly protein 1,OsISC9
1,RAP2018-11-26,gene,309520,313170,.,-,.,gene:Os01g0105900,Carbohydrate/purine kinase domain containing protein,
1,RAP2018-11-26,gene,319754,322205,.,+,.,gene:Os01g0106200,Similar to RER1A protein (AtRER1A),
1,RAP2018-11-26,gene,322591,323923,.,-,.,gene:Os01g0106300,Similar to Isoflavone reductase homolog IRL (EC 1.3.1.-),
1,RAP2018-11-26,gene,327128,328450,.,-,.,gene:Os01g0106400,Similar to Isoflavone reductase homolog IRL (EC 1.3.1.-),
1,RAP2018-11-26,gene,331382,332345,.,-,.,gene:Os01g0106500,Conserved hypothetical protein,
1,RAP2018-11-26,gene,332667,333689,.,-,.,gene:Os01g0106600,Similar to Chitin-binding lectin 1 precursor (PL-I),
1,RAP2018-11-26,gene,335809,370652,.,+,.,gene:Os01g0106700,Hypothetical conserved gene,
1,RAP2018-11-26,gene,370861,371198,.,+,.,gene:Os01g0106750,Non-protein coding transcript,
1,RAP2018-11-26,gene,371831,374412,.,+,.,gene:Os01g0106800,Similar to RING-box protein 1A (Regulator of cullins 1a) (dRbx1),OsRBX1b
1,RAP2018-11-26,gene,374728,380713,.,-,.,gene:Os01g0106900,Similar to 1-deoxy-D-xylulose 5-phosphate reductoisomerase (Fragment),OsDXR
1,RAP2018-11-26,gene,383250,386648,.,-,.,gene:Os01g0107000,Similar to peroxin Pex14,
1,RAP2018-11-26,gene,392083,392578,.,-,.,gene:Os01g0107400,Conserved hypothetical protein,
1,RAP2018-11-26,gene,412625,415823,.,+,.,gene:Os01g0107700,Similar to LIMONENE cyclase like protein,
1,RAP2018-11-26,gene,412636,415516,.,-,.,gene:Os01g0107750,Hypothetical protein,
1,RAP2018-11-26,gene,416058,416130,.,+,.,gene:Os01g0107801,Non-protein coding transcript,
1,RAP2018-11-26,gene,416264,420497,.,-,.,gene:Os01g0107900,Protein of unknown function DUF3506 domain containing protein,
1,RAP2018-11-26,gene,422539,431217,.,+,.,gene:Os01g0108000,Conserved hypothetical protein,
1,RAP2018-11-26,gene,441203,448951,.,+,.,gene:Os01g0108200,Similar to Prolyl endopeptidase (EC 3.4.21.26) (Post-proline cleaving enzyme) (PE),OsPOP1
1,RAP2018-11-26,gene,455707,457425,.,+,.,gene:Os01g0108400,Helix-loop-helix DNA-binding domain containing protein,
1,RAP2018-11-26,gene,460177,461371,.,+,.,gene:Os01g0108500,Protein of unknown function DUF3778 domain containing protein,
1,RAP2018-11-26,gene,478384,481165,.,+,.,gene:Os01g0108600,Basic helix-loop-helix dimerisation region bHLH domain containing protein,
1,RAP2018-11-26,gene,482332,482955,.,+,.,gene:Os01g0108700,Hypothetical protein,
1,RAP2018-11-26,gene,483887,486492,.,+,.,gene:Os01g0108800,Protein of unknown function DUF936%2C plant family protein,
1,RAP2018-11-26,gene,495711,497253,.,-,.,gene:Os01g0109000,Similar to Late embryogenesis abundant protein%2C group 3,
1,RAP2018-11-26,gene,498612,506251,.,-,.,gene:Os01g0109201,Hypothetical gene,
1,RAP2018-11-26,gene,498668,506233,.,+,.,gene:Os01g0109300,Similar to predicted protein,
1,RAP2018-11-26,gene,508687,509191,.,+,.,gene:Os01g0109366,Hypothetical conserved gene,
1,RAP2018-11-26,gene,509226,509803,.,-,.,gene:Os01g0109432,Hypothetical gene,
1,RAP2018-11-26,gene,510752,512142,.,+,.,gene:Os01g0109500,Conserved hypothetical protein,
1,RAP2018-11-26,gene,513890,522448,.,-,.,gene:Os01g0109700,Similar to Paired amphipathic helix repeat-containing protein / transcription regulator-related,
1,RAP2018-11-26,gene,524671,527980,.,-,.,gene:Os01g0109750,Paired amphipathic helix domain containing protein,
1,RAP2018-11-26,gene,536973,538644,.,-,.,gene:Os01g0110050,Pi homeostasi,Pho1
1,RAP2018-11-26,gene,537710,543354,.,+,.,gene:Os01g0110100,Phosphate (Pi) transporter%2C Pi homeostasi,Pho1
1,RAP2018-11-26,gene,543425,544510,.,-,.,gene:Os01g0110200,Conserved hypothetical protein,OsAGP12
1,RAP2018-11-26,gene,549157,552574,.,+,.,gene:Os01g0110400,Similar to Acetyl-CoA C-acetyltransferase,
1,RAP2018-11-26,gene,554025,558015,.,-,.,gene:Os01g0110500,Protein kinase%2C core domain containing protein,
1,RAP2018-11-26,gene,554334,557257,.,+,.,gene:Os01g0110600,Hypothetical protein,
1,RAP2018-11-26,gene,562088,572092,.,-,.,gene:Os01g0110700,Similar to Phosphoenolpyruvate carboxylase (EC 4.1.1.31),Osppc-b
1,RAP2018-11-26,gene,576495,579569,.,-,.,gene:Os01g0110800,Leucine-rich repeat%2C plant specific containing protein,
1,RAP2018-11-26,gene,585876,586445,.,+,.,gene:Os01g0111000,Pectinesterase inhibitor domain containing protein,PMEI-1
1,RAP2018-11-26,gene,586445,587696,.,-,.,gene:Os01g0111100,Cyclophilin-like domain containing protein,OsCYP26-2
1,RAP2018-11-26,gene,588917,593714,.,+,.,gene:Os01g0111200,Like-Sm ribonucleoprotein (LSM)-related domain domain containing protein,
1,RAP2018-11-26,gene,597009,597804,.,+,.,gene:Os01g0111300,Conserved hypothetical protein,
1,RAP2018-11-26,gene,598290,601467,.,+,.,gene:Os01g0111400,Zinc finger%2C BED-type predicted domain containing protein,
1,RAP2018-11-26,gene,603643,605643,.,-,.,gene:Os01g0111500,ROOT HAIR DEFECTIVE-SIX LIKE (RSL) class I basic helix-loop-helix protein%2C bHLH transcription factor%2C Regulation of root hair developmen,OsbHLH125
1,RAP2018-11-26,gene,612564,615631,.,+,.,gene:Os01g0111600,Similar to MOTHER of FT and TF1 protein,OsMFT2
1,RAP2018-11-26,gene,620572,621516,.,-,.,gene:Os01g0111700,Conserved hypothetical protein,
1,RAP2018-11-26,gene,624087,624759,.,+,.,gene:Os01g0111800,Conserved hypothetical protein,
1,RAP2018-11-26,gene,625986,627009,.,+,.,gene:Os01g0111900,Glutelin family protein,SIP34
1,RAP2018-11-26,gene,632139,632790,.,+,.,gene:Os01g0112000,Conserved hypothetical protein,
1,RAP2018-11-26,gene,634040,634757,.,-,.,gene:Os01g0112050,Non-protein coding transcript,
1,RAP2018-11-26,gene,635325,639015,.,-,.,gene:Os01g0112100,Conserved hypothetical protein,
1,RAP2018-11-26,gene,637962,639060,.,+,.,gene:Os01g0112201,Hypothetical protein,
1,RAP2018-11-26,gene,640698,644217,.,-,.,gene:Os01g0112300,Hypothetical conserved gene,
1,RAP2018-11-26,gene,645598,646722,.,-,.,gene:Os01g0112400,Major intrinsic protein family protein,OsNIP4
1,RAP2018-11-26,gene,648288,651869,.,-,.,gene:Os01g0112500,Similar to Plakoglobin/armadillo/beta-catenin-like protein (Fragment),
1,RAP2018-11-26,gene,677029,677602,.,+,.,gene:Os01g0112600,Conserved hypothetical protein,
1,RAP2018-11-26,gene,689788,693923,.,+,.,gene:Os01g0112800,Disease resistance protein domain containing protein,
1,RAP2018-11-26,gene,700533,706399,.,-,.,gene:Os01g0113000,Hypothetical conserved gene,
1,RAP2018-11-26,gene,710956,714232,.,+,.,gene:Os01g0113150,Disease resistance protein domain containing protein,
1,RAP2018-11-26,gene,720673,723317,.,-,.,gene:Os01g0113200,Similar to Receptor serine/threonine kinase,OsRLCK2
1,RAP2018-11-26,gene,723693,726099,.,+,.,gene:Os01g0113300,Similar to ARK protein (Fragment),OsRLCK3
1,RAP2018-11-26,gene,723736,725885,.,-,.,gene:Os01g0113325,Hypothetical protein,
1,RAP2018-11-26,gene,728968,731172,.,+,.,gene:Os01g0113350,Hypothetical conserved gene,
1,RAP2018-11-26,gene,731150,738020,.,-,.,gene:Os01g0113400,Similar to Receptor-like kinase,OsRLCK4
1,RAP2018-11-26,gene,731489,733719,.,+,.,gene:Os01g0113450,Hypothetical protein,
1,RAP2018-11-26,gene,734071,737556,.,+,.,gene:Os01g0113500,Similar to Receptor-like kinase,
1,RAP2018-11-26,gene,738283,741797,.,-,.,gene:Os01g0113600,Hypothetical protein,
1,RAP2018-11-26,gene,738908,740898,.,+,.,gene:Os01g0113650,Hypothetical conserved gene,
1,RAP2018-11-26,gene,742860,745177,.,-,.,gene:Os01g0113700,Similar to Receptor-like kinase,
1,RAP2018-11-26,gene,742883,745165,.,+,.,gene:Os01g0113750,Non-protein coding transcript,
1,RAP2018-11-26,gene,745452,748945,.,+,.,gene:Os01g0113800,Protein kinase%2C core domain containing protein,
1,RAP2018-11-26,gene,752080,754992,.,-,.,gene:Os01g0113900,Similar to Receptor-like protein kinase,
1,RAP2018-11-26,gene,752189,754829,.,+,.,gene:Os01g0113950,Hypothetical protein,
1,RAP2018-11-26,gene,756221,756901,.,-,.,gene:Os01g0114000,Similar to H0315A08.1 protein,
1,RAP2018-11-26,gene,760695,760756,.,+,.,gene:Os01g0114050,Non-protein coding transcript,
1,RAP2018-11-26,gene,767181,769673,.,-,.,gene:Os01g0114100,Similar to Protein kinase RLK17,OsRLCK5
1,RAP2018-11-26,gene,767384,769651,.,+,.,gene:Os01g0114150,Non-protein coding transcript,
1,RAP2018-11-26,gene,770284,774374,.,-,.,gene:Os01g0114200,Conserved hypothetical protein,
1,RAP2018-11-26,gene,770332,773829,.,+,.,gene:Os01g0114300,Similar to Receptor-like protein kinase (Fragment),OsRLCK6
1,RAP2018-11-26,gene,774727,775743,.,-,.,gene:Os01g0114400,Similar to Receptor-like kinase,OsRLCK7
1,RAP2018-11-26,gene,774848,779158,.,+,.,gene:Os01g0114402,Hypothetical protein,
1,RAP2018-11-26,gene,782765,784932,.,-,.,gene:Os01g0114550,Non-protein coding transcript,
1,RAP2018-11-26,gene,786373,788619,.,-,.,gene:Os01g0114600,Similar to Receptor-like protein kinase,OsRLCK8
1,RAP2018-11-26,gene,786401,788484,.,+,.,gene:Os01g0114650,Non-protein coding transcript,
1,RAP2018-11-26,gene,789714,792435,.,+,.,gene:Os01g0114700,Similar to Receptor-like kinase,
1,RAP2018-11-26,gene,792455,796419,.,-,.,gene:Os01g0114800,Similar to H0215A08.3 protein,
1,RAP2018-11-26,gene,794499,795413,.,+,.,gene:Os01g0114900,Similar to LRK14,OsRLCK9
1,RAP2018-11-26,gene,804097,806932,.,-,.,gene:Os01g0115100,Hypothetical conserved gene,
1,RAP2018-11-26,gene,808174,810139,.,-,.,gene:Os01g0115300,Hypothetical gene,
1,RAP2018-11-26,gene,808373,808859,.,+,.,gene:Os01g0115200,Similar to OSIGBa0140C02.7 protein,
1,RAP2018-11-26,gene,839809,840828,.,-,.,gene:Os01g0115500,Similar to Receptor-like kinase,OsRLCK10
1,RAP2018-11-26,gene,839879,842743,.,+,.,gene:Os01g0115533,Non-protein coding transcript,
1,RAP2018-11-26,gene,842002,842757,.,-,.,gene:Os01g0115566,Similar to Receptor-like kinase,OsRLCK10
1,RAP2018-11-26,gene,843530,847399,.,+,.,gene:Os01g0115600,Similar to LRK14,OsRLCK11
1,RAP2018-11-26,gene,852249,854568,.,-,.,gene:Os01g0115700,Similar to Receptor-like kinase,
1,RAP2018-11-26,gene,852275,854570,.,+,.,gene:Os01g0115725,Hypothetical protein,
1,RAP2018-11-26,gene,857897,860583,.,-,.,gene:Os01g0115750,Similar to Receptor-like protein kinase,Os8Tak2
1,RAP2018-11-26,gene,857905,860521,.,+,.,gene:Os01g0115752,Non-protein coding transcript,
1,RAP2018-11-26,gene,862579,865249,.,-,.,gene:Os01g0115800,Similar to Receptor-like kinase,Os8Tak1
1,RAP2018-11-26,gene,863115,865183,.,+,.,gene:Os01g0115950,Hypothetical protein,
1,RAP2018-11-26,gene,865786,869533,.,-,.,gene:Os01g0116100,Conserved hypothetical protein,
1,RAP2018-11-26,gene,865938,869298,.,+,.,gene:Os01g0115900,Similar to Receptor-like protein kinase,
1,RAP2018-11-26,gene,872458,874817,.,-,.,gene:Os01g0116000,Similar to Receptor-like protein kinase,Os8Tak3
1,RAP2018-11-26,gene,872509,874697,.,+,.,gene:Os01g0116101,Hypothetical protein,
1,RAP2018-11-26,gene,911735,914246,.,-,.,gene:Os01g0116200,Protein kinase%2C core domain containing protein,OsRLCK13
1,RAP2018-11-26,gene,911978,914143,.,+,.,gene:Os01g0116250,Hypothetical protein,
1,RAP2018-11-26,gene,915605,917636,.,+,.,gene:Os01g0116300,Similar to Receptor-like kinase,OsRLCK14
1,RAP2018-11-26,gene,921078,923630,.,-,.,gene:Os01g0116400,Protein kinase%2C core domain containing protein,
1,RAP2018-11-26,gene,921296,923591,.,+,.,gene:Os01g0116650,Hypothetical protein,
1,RAP2018-11-26,gene,924451,956639,.,+,.,gene:Os01g0116900,Protein kinase%2C catalytic domain domain containing protein,
1,RAP2018-11-26,gene,929884,934458,.,-,.,gene:Os01g0116600,Eukaryotic translation elongation factor 1 alpha (eEF1A)-like protein%2C Negative regulation of cell death%2C Defense respons,SPL33
1,RAP2018-11-26,gene,935574,936704,.,-,.,gene:Os01g0116800,Similar to Receptor-like kinase,
1,RAP2018-11-26,gene,935618,938250,.,+,.,gene:Os01g0116901,Hypothetical protein,
1,RAP2018-11-26,gene,957907,960626,.,-,.,gene:Os01g0117000,Similar to Receptor-like kinase ARK1AS,OsRLCK15
1,RAP2018-11-26,gene,957952,960545,.,+,.,gene:Os01g0117025,Hypothetical protein,
1,RAP2018-11-26,gene,961335,961973,.,-,.,gene:Os01g0117050,Non-protein coding transcript,
1,RAP2018-11-26,gene,961799,965151,.,+,.,gene:Os01g0117100,Similar to Receptor kinase LRK10,
1,RAP2018-11-26,gene,969340,973327,.,-,.,gene:Os01g0117200,Similar to ARK protein (Fragment),OsRLCK16
1,RAP2018-11-26,gene,969539,970666,.,+,.,gene:Os01g0117233,Non-protein coding transcript,
1,RAP2018-11-26,gene,976766,977218,.,+,.,gene:Os01g0117266,Conserved hypothetical protein,OsRLCK17
1,RAP2018-11-26,gene,979238,980546,.,+,.,gene:Os01g0117300,Similar to Receptor kinase LRK10,OsRLCK17
1,RAP2018-11-26,gene,984510,985133,.,-,.,gene:Os01g0117400,Similar to Receptor-like kinase,OsRLCK18
1,RAP2018-11-26,gene,984536,986741,.,+,.,gene:Os01g0117450,Hypothetical protein,
1,RAP2018-11-26,gene,987676,990745,.,+,.,gene:Os01g0117500,Similar to Receptor kinase LRK10,
1,RAP2018-11-26,gene,994712,997262,.,-,.,gene:Os01g0117600,Protein kinase%2C catalytic domain domain containing protein,
1,RAP2018-11-26,gene,994955,997150,.,+,.,gene:Os01g0117650,Hypothetical protein,
1,RAP2018-11-26,gene,997918,1000997,.,+,.,gene:Os01g0117700,Similar to LRK14,
1,RAP2018-11-26,gene,1010259,1012400,.,+,.,gene:Os01g0117900,Similar to nodulin-like protein,OsUMAMIT1
1,RAP2018-11-26,gene,1016065,1019435,.,+,.,gene:Os01g0118000,Similar to Fructose-bisphosphate aldolase (EC 4.1.2.13) (Fragment),
1,RAP2018-11-26,gene,1016196,1017917,.,-,.,gene:Os01g0118033,Non-protein coding transcript,
1,RAP2018-11-26,gene,1021424,1025533,.,-,.,gene:Os01g0118066,Non-protein coding transcript,
1,RAP2018-11-26,gene,1024186,1030112,.,+,.,gene:Os01g0118100,Similar to Fructose-bisphosphate aldolase,
1,RAP2018-11-26,gene,1046604,1053166,.,+,.,gene:Os01g0118300,Similar to Phosphatidyl serine synthase,SUI1
1,RAP2018-11-26,gene,1047747,1052682,.,-,.,gene:Os01g0118350,Non-protein coding transcript,
1,RAP2018-11-26,gene,1057177,1059852,.,-,.,gene:Os01g0118400,Similar to HGA6,
1,RAP2018-11-26,gene,1066678,1069673,.,-,.,gene:Os01g0118600,Similar to Hga5 protein,
1,RAP2018-11-26,gene,1071962,1074829,.,-,.,gene:Os01g0118700,Similar to HGA4,
1,RAP2018-11-26,gene,1078565,1081597,.,-,.,gene:Os01g0119000,Glycosyltransferase AER61%2C uncharacterized domain containing protein,
1,RAP2018-11-26,gene,1089873,1090174,.,-,.,gene:Os01g0119050,Non-protein coding transcript,
1,RAP2018-11-26,gene,1090194,1092825,.,-,.,gene:Os01g0119100,Similar to Glycosyltransferase,
1,RAP2018-11-26,gene,1103782,1106890,.,+,.,gene:Os01g0119500,Protein of unknown function DUF1618 domain containing protein,
1,RAP2018-11-26,gene,1125645,1127402,.,-,.,gene:Os01g0119800,Non-protein coding transcript,
1,RAP2018-11-26,gene,1145920,1153828,.,-,.,gene:Os01g0120300,Similar to EMB2369 (EMBRYO DEFECTIVE 2369)%3B ATP binding / aminoacyl-tRNA ligase/ leucine-tRNA ligase/ nucleotide binding,
1,RAP2018-11-26,gene,1155293,1158444,.,-,.,gene:Os01g0120400,Alanyl-tRNA synthetase%2C class IIc family protein,
1,RAP2018-11-26,gene,1160198,1164619,.,-,.,gene:Os01g0120500,Similar to PAP fibrillin domain containing protein%2Cexpressed,
1,RAP2018-11-26,gene,1165737,1168396,.,+,.,gene:Os01g0120600,Similar to Oxidoreductase NAD-binding domain containing protein%2C expressed,
1,RAP2018-11-26,gene,1168737,1171126,.,-,.,gene:Os01g0120700,Similar to sarcoplasmic reticulum histidine-rich calcium-binding protein,
1,RAP2018-11-26,gene,1171902,1179370,.,-,.,gene:Os01g0120800,Similar to Eukaryotic translation initiation factor 3 subunit 10 (eIF-3 theta) (Eukaryotic translation initiation factor 3 large subunit) (eIF3a),eIF-3a
1,RAP2018-11-26,gene,1181317,1182147,.,+,.,gene:Os01g0121000,Conserved hypothetical protein,
1,RAP2018-11-26,gene,1183466,1186699,.,+,.,gene:Os01g0121100,Similar to SLL2,
1,RAP2018-11-26,gene,1186667,1191013,.,-,.,gene:Os01g0121200,Zinc finger%2C RING/FYVE/PHD-type domain containing protein,
1,RAP2018-11-26,gene,1198687,1203502,.,-,.,gene:Os01g0121300,Conserved hypothetical protein,
1,RAP2018-11-26,gene,1198958,1203465,.,+,.,gene:Os01g0121400,Hypothetical protein,
1,RAP2018-11-26,gene,1217319,1218116,.,-,.,gene:Os01g0121500,Conserved hypothetical protein,
1,RAP2018-11-26,gene,1223134,1223887,.,-,.,gene:Os01g0121600,Conserved hypothetical protein,OsABCG1
1,RAP2018-11-26,gene,1224012,1230500,.,-,.,gene:Os01g0121700,ABC transporter-like domain containing protein,
1,RAP2018-11-26,gene,1232493,1236760,.,+,.,gene:Os01g0121800,Glycosyl transferase%2C family 14 protein,
1,RAP2018-11-26,gene,1238623,1240005,.,+,.,gene:Os01g0121900,Seven-in-absentia protein%2C sina domain containing protein,
1,RAP2018-11-26,gene,1240943,1242391,.,+,.,gene:Os01g0121950,Hypothetical conserved gene,
1,RAP2018-11-26,gene,1249881,1251421,.,+,.,gene:Os01g0122000,Conserved hypothetical protein,OsPR5
1,RAP2018-11-26,gene,1254028,1255635,.,+,.,gene:Os01g0122200,Seven In Absentia Homolog-type domain containing protein,
1,RAP2018-11-26,gene,1254331,1255339,.,-,.,gene:Os01g0122367,Hypothetical protein,
1,RAP2018-11-26,gene,1264331,1265206,.,-,.,gene:Os01g0122534,Hypothetical protein,
1,RAP2018-11-26,gene,1264968,1265273,.,+,.,gene:Os01g0122701,Conserved hypothetical protein,
1,RAP2018-11-26,gene,1328172,1329191,.,+,.,gene:Os01g0123500,Conserved hypothetical protein,
1,RAP2018-11-26,gene,1333752,1334769,.,-,.,gene:Os01g0123700,Zinc finger%2C RING-type domain containing protein,
1,RAP2018-11-26,gene,1335864,1337407,.,+,.,gene:Os01g0123800,Seven-in-absentia protein%2C sina domain containing protein,
1,RAP2018-11-26,gene,1338241,1339098,.,-,.,gene:Os01g0123900,Similar to Bowman-Birk type proteinase inhibitor (EBI),RBBI2-2
1,RAP2018-11-26,gene,1341368,1342277,.,-,.,gene:Os01g0124000,Similar to Bowman Birk trypsin inhibitor,RBBI2-1
1,RAP2018-11-26,gene,1345118,1346047,.,-,.,gene:Os01g0124100,Proteinase inhibitor I12%2C Bowman-Birk family protein,RBBI3-2
1,RAP2018-11-26,gene,1347665,1348723,.,-,.,gene:Os01g0124200,Similar to Bowman Birk trypsin inhibitor,RBBI3-1
1,RAP2018-11-26,gene,1353705,1354767,.,-,.,gene:Os01g0124401,Similar to Bowman-Birk type bran trypsin inhibitor,RBBI3-3
1,RAP2018-11-26,gene,1356759,1361044,.,+,.,gene:Os01g0124550,Hypothetical protein,
1,RAP2018-11-26,gene,1363710,1364282,.,-,.,gene:Os01g0124600,Similar to cDNA clone:001-125-E08%2C full insert sequence,
1,RAP2018-11-26,gene,1365586,1366432,.,-,.,gene:Os01g0124650,Hypothetical conserved gene,RBBI2-3
1,RAP2018-11-26,gene,1365703,1366502,.,+,.,gene:Os01g0124700,Hypothetical protein,
1,RAP2018-11-26,gene,1369191,1374138,.,+,.,gene:Os01g0124900,Seven-in-absentia protein%2C sina domain containing protein,
1,RAP2018-11-26,gene,1375169,1376327,.,+,.,gene:Os01g0125000,Seven-in-absentia protein%2C sina domain containing protein,
1,RAP2018-11-26,gene,1395980,1396825,.,-,.,gene:Os01g0125500,Seven-in-absentia protein%2C sina domain containing protein,
1,RAP2018-11-26,gene,1401419,1403419,.,-,.,gene:Os01g0125550,Conserved hypothetical protein,
1,RAP2018-11-26,gene,1404816,1406889,.,+,.,gene:Os01g0125600,Heavy metal transport/detoxification protein domain containing protein,
1,RAP2018-11-26,gene,1410987,1413093,.,-,.,gene:Os01g0125700,Conserved hypothetical protein,
1,RAP2018-11-26,gene,1413839,1418982,.,+,.,gene:Os01g0125800,Actin-interacting%2C WD40-repeat protein%2C Actin turnove,AIP1
1,RAP2018-11-26,gene,1413847,1418662,.,-,.,gene:Os01g0125850,Hypothetical protein,
