chr,source,type,start,stop,score,strand,phase,ID,comment,name
1,ensembl_havana,gene,3487951,3611508,.,-,.,gene:ENSG00000162591,multiple EGF like domains 6 [Source:HGNC Symbol%3BAcc:HGNC:3232],MEGF6
1,ensembl_havana,gene,3625015,3630127,.,+,.,gene:ENSG00000158109,tumor protein p63 regulated 1 like [Source:HGNC Symbol%3BAcc:HGNC:27007],TPRG1L
1,ensembl_havana,gene,3630767,3652761,.,-,.,gene:ENSG00000116213,WD repeat containing%2C antisense to TP73 [Source:HGNC Symbol%3BAcc:HGNC:12759],WRAP73
1,ensembl_havana,gene,3652516,3736201,.,+,.,gene:ENSG00000078900,tumor protein p73 [Source:HGNC Symbol%3BAcc:HGNC:12003],TP73
1,ensembl_havana,gene,3746460,3771645,.,+,.,gene:ENSG00000162592,coiled-coil domain containing 27 [Source:HGNC Symbol%3BAcc:HGNC:26546],CCDC27
1,ensembl_havana,gene,3772749,3775982,.,+,.,gene:ENSG00000235169,small integral membrane protein 1 (Vel blood group) [Source:HGNC Symbol%3BAcc:HGNC:44204],SMIM1
1,ensembl_havana,gene,3778559,3796498,.,-,.,gene:ENSG00000130764,leucine rich repeat containing 47 [Source:HGNC Symbol%3BAcc:HGNC:29207],LRRC47
1,ensembl_havana,gene,3812086,3857396,.,-,.,gene:ENSG00000116198,centrosomal protein 104 [Source:HGNC Symbol%3BAcc:HGNC:24866],CEP104
1,ensembl_havana,gene,3857267,3885429,.,+,.,gene:ENSG00000169598,DNA fragmentation factor subunit beta [Source:HGNC Symbol%3BAcc:HGNC:2773],DFFB
1,ensembl_havana,gene,3889125,3900293,.,-,.,gene:ENSG00000198912,chromosome 1 open reading frame 174 [Source:HGNC Symbol%3BAcc:HGNC:27915],C1orf174
1,ensembl_havana,gene,4654609,4792534,.,+,.,gene:ENSG00000196581,adherens junctions associated protein 1 [Source:HGNC Symbol%3BAcc:HGNC:30801],AJAP1
1,ensembl_havana,gene,5862811,5992473,.,-,.,gene:ENSG00000131697,nephrocystin 4 [Source:HGNC Symbol%3BAcc:HGNC:19104],NPHP4
1,ensembl_havana,gene,5990927,6101193,.,+,.,gene:ENSG00000069424,potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol%3BAcc:HGNC:6229],KCNAB2
1,ensembl_havana,gene,6101787,6180321,.,-,.,gene:ENSG00000116254,chromodomain helicase DNA binding protein 5 [Source:HGNC Symbol%3BAcc:HGNC:16816],CHD5
1,havana,gene,6159430,6197757,.,-,.,gene:ENSG00000285629,novel transcript,
1,ensembl_havana,gene,6185020,6209389,.,-,.,gene:ENSG00000116251,ribosomal protein L22 [Source:HGNC Symbol%3BAcc:HGNC:10315],RPL22
1,ensembl_havana,gene,6205475,6221299,.,+,.,gene:ENSG00000158286,ring finger protein 207 [Source:HGNC Symbol%3BAcc:HGNC:32947],RNF207
1,ensembl_havana,gene,6221193,6235972,.,-,.,gene:ENSG00000116237,isoprenylcysteine carboxyl methyltransferase [Source:HGNC Symbol%3BAcc:HGNC:5350],ICMT
1,ensembl_havana,gene,6244179,6245578,.,+,.,gene:ENSG00000173673,hes family bHLH transcription factor 3 [Source:HGNC Symbol%3BAcc:HGNC:26226],HES3
1,ensembl_havana,gene,6247353,6261098,.,-,.,gene:ENSG00000158292,G protein-coupled receptor 153 [Source:HGNC Symbol%3BAcc:HGNC:23618],GPR153
1,ensembl_havana,gene,6264269,6393767,.,-,.,gene:ENSG00000097021,acyl-CoA thioesterase 7 [Source:HGNC Symbol%3BAcc:HGNC:24157],ACOT7
1,ensembl_havana,gene,6412418,6424670,.,-,.,gene:ENSG00000069812,hes family bHLH transcription factor 2 [Source:HGNC Symbol%3BAcc:HGNC:16005],HES2
1,ensembl_havana,gene,6424776,6461367,.,+,.,gene:ENSG00000187017,espin [Source:HGNC Symbol%3BAcc:HGNC:13281],ESPN
1,ensembl_havana,gene,6460786,6466175,.,-,.,gene:ENSG00000215788,TNF receptor superfamily member 25 [Source:HGNC Symbol%3BAcc:HGNC:11910],TNFRSF25
1,ensembl_havana,gene,6467122,6520074,.,-,.,gene:ENSG00000171680,pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol%3BAcc:HGNC:29105],PLEKHG5
1,ensembl_havana,gene,6521347,6554513,.,-,.,gene:ENSG00000162408,nucleolar protein 9 [Source:HGNC Symbol%3BAcc:HGNC:26265],NOL9
1,ensembl_havana,gene,6555307,6579755,.,+,.,gene:ENSG00000173662,taste 1 receptor member 1 [Source:HGNC Symbol%3BAcc:HGNC:14448],TAS1R1
1,ensembl_havana,gene,6579994,6589280,.,+,.,gene:ENSG00000204859,zinc finger and BTB domain containing 48 [Source:HGNC Symbol%3BAcc:HGNC:4930],ZBTB48
1,ensembl_havana,gene,6590724,6614607,.,-,.,gene:ENSG00000162413,kelch like family member 21 [Source:HGNC Symbol%3BAcc:HGNC:29041],KLHL21
1,ensembl_havana,gene,6613731,6624030,.,+,.,gene:ENSG00000116273,PHD finger protein 13 [Source:HGNC Symbol%3BAcc:HGNC:22983],PHF13
1,ensembl_havana,gene,6624866,6635586,.,+,.,gene:ENSG00000041988,THAP domain containing 3 [Source:HGNC Symbol%3BAcc:HGNC:20855],THAP3
1,ensembl_havana,gene,6634168,6701924,.,-,.,gene:ENSG00000007923,DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol%3BAcc:HGNC:25570],DNAJC11
1,ensembl_havana,gene,6785454,7769706,.,+,.,gene:ENSG00000171735,calmodulin binding transcription activator 1 [Source:HGNC Symbol%3BAcc:HGNC:18806],CAMTA1
1,ensembl_havana,gene,7771296,7781432,.,+,.,gene:ENSG00000049245,vesicle associated membrane protein 3 [Source:HGNC Symbol%3BAcc:HGNC:12644],VAMP3
1,ensembl_havana,gene,7784291,7845177,.,+,.,gene:ENSG00000049246,period circadian regulator 3 [Source:HGNC Symbol%3BAcc:HGNC:8847],PER3
1,ensembl_havana,gene,7843083,7853512,.,-,.,gene:ENSG00000049247,urotensin 2 [Source:HGNC Symbol%3BAcc:HGNC:12636],UTS2
1,ensembl_havana,gene,7915871,7943165,.,-,.,gene:ENSG00000049249,TNF receptor superfamily member 9 [Source:HGNC Symbol%3BAcc:HGNC:11924],TNFRSF9
1,ensembl_havana,gene,7954291,7985505,.,+,.,gene:ENSG00000116288,Parkinsonism associated deglycase [Source:HGNC Symbol%3BAcc:HGNC:16369],PARK7
1,ensembl_havana,gene,8004404,8026309,.,-,.,gene:ENSG00000116285,ERBB receptor feedback inhibitor 1 [Source:HGNC Symbol%3BAcc:HGNC:18185],ERRFI1
1,ensembl_havana,gene,8318114,8344167,.,+,.,gene:ENSG00000162426,solute carrier family 45 member 1 [Source:HGNC Symbol%3BAcc:HGNC:17939],SLC45A1
1,ensembl_havana,gene,8352397,8848921,.,-,.,gene:ENSG00000142599,arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol%3BAcc:HGNC:9965],RERE
1,ensembl_havana,gene,8861000,8879190,.,-,.,gene:ENSG00000074800,enolase 1 [Source:HGNC Symbol%3BAcc:HGNC:3350],ENO1
1,ensembl_havana,gene,8945867,8975092,.,+,.,gene:ENSG00000131686,carbonic anhydrase 6 [Source:HGNC Symbol%3BAcc:HGNC:1380],CA6
1,ensembl_havana,gene,9002973,9026423,.,-,.,gene:ENSG00000197241,solute carrier family 2 member 7 [Source:HGNC Symbol%3BAcc:HGNC:13445],SLC2A7
1,ensembl_havana,gene,9035106,9088478,.,-,.,gene:ENSG00000142583,solute carrier family 2 member 5 [Source:HGNC Symbol%3BAcc:HGNC:11010],SLC2A5
1,ensembl_havana,gene,9100305,9129102,.,-,.,gene:ENSG00000180758,G protein-coupled receptor 157 [Source:HGNC Symbol%3BAcc:HGNC:23687],GPR157
1,ensembl_havana,gene,9234774,9271337,.,+,.,gene:ENSG00000049239,hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol%3BAcc:HGNC:4795],H6PD
1,ensembl_havana,gene,9292894,9369532,.,+,.,gene:ENSG00000171621,splA/ryanodine receptor domain and SOCS box containing 1 [Source:HGNC Symbol%3BAcc:HGNC:30628],SPSB1
1,ensembl_havana,gene,9539465,9585173,.,+,.,gene:ENSG00000171612,solute carrier family 25 member 33 [Source:HGNC Symbol%3BAcc:HGNC:29681],SLC25A33
1,ensembl_havana,gene,9588911,9614877,.,+,.,gene:ENSG00000188807,transmembrane protein 201 [Source:HGNC Symbol%3BAcc:HGNC:33719],TMEM201
1,ensembl_havana,gene,9651731,9729114,.,+,.,gene:ENSG00000171608,phosphatidylinositol-4%2C5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol%3BAcc:HGNC:8977],PIK3CD
1,ensembl_havana,gene,9728926,9823984,.,-,.,gene:ENSG00000171603,calsyntenin 1 [Source:HGNC Symbol%3BAcc:HGNC:17447],CLSTN1
1,ensembl_havana,gene,9826289,9828271,.,-,.,gene:ENSG00000280113,TEC,
1,ensembl_havana,gene,9848276,9910336,.,-,.,gene:ENSG00000178585,catenin beta interacting protein 1 [Source:HGNC Symbol%3BAcc:HGNC:16913],CTNNBIP1
1,ensembl_havana,gene,9922113,9943407,.,-,.,gene:ENSG00000162441,leucine zipper and CTNNBIP1 domain containing [Source:HGNC Symbol%3BAcc:HGNC:17497],LZIC
1,ensembl_havana,gene,9943428,9985501,.,+,.,gene:ENSG00000173614,nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol%3BAcc:HGNC:17877],NMNAT1
1,ensembl_havana,gene,9997206,10016021,.,+,.,gene:ENSG00000162444,retinol binding protein 7 [Source:HGNC Symbol%3BAcc:HGNC:30316],RBP7
1,ensembl_havana,gene,10032832,10181239,.,+,.,gene:ENSG00000130939,ubiquitination factor E4B [Source:HGNC Symbol%3BAcc:HGNC:12500],UBE4B
1,ensembl_havana,gene,10210570,10381603,.,+,.,gene:ENSG00000054523,kinesin family member 1B [Source:HGNC Symbol%3BAcc:HGNC:16636],KIF1B
1,ensembl_havana,gene,10398592,10420511,.,+,.,gene:ENSG00000142657,phosphogluconate dehydrogenase [Source:HGNC Symbol%3BAcc:HGNC:8891],PGD
1,ensembl_havana,gene,10430102,10452153,.,+,.,gene:ENSG00000251503,CENPS-CORT readthrough [Source:HGNC Symbol%3BAcc:HGNC:38843],CENPS-CORT
1,havana,gene,10430433,10442808,.,+,.,gene:ENSG00000175279,centromere protein S [Source:HGNC Symbol%3BAcc:HGNC:23163],CENPS
1,ensembl_havana,gene,10450031,10451998,.,+,.,gene:ENSG00000241563,cortistatin [Source:HGNC Symbol%3BAcc:HGNC:2257],CORT
1,ensembl_havana,gene,10456522,10472529,.,-,.,gene:ENSG00000160049,DNA fragmentation factor subunit alpha [Source:HGNC Symbol%3BAcc:HGNC:2772],DFFA
1,ensembl_havana,gene,10472288,10630758,.,+,.,gene:ENSG00000142655,peroxisomal biogenesis factor 14 [Source:HGNC Symbol%3BAcc:HGNC:8856],PEX14
1,ensembl_havana,gene,10636604,10796650,.,-,.,gene:ENSG00000130940,castor zinc finger 1 [Source:HGNC Symbol%3BAcc:HGNC:26002],CASZ1
1,ensembl_havana,gene,10946471,10982037,.,-,.,gene:ENSG00000175262,chromosome 1 open reading frame 127 [Source:HGNC Symbol%3BAcc:HGNC:26730],C1orf127
1,ensembl_havana,gene,11012344,11030528,.,+,.,gene:ENSG00000120948,TAR DNA binding protein [Source:HGNC Symbol%3BAcc:HGNC:11571],TARDBP
1,ensembl_havana,gene,11026523,11047239,.,-,.,gene:ENSG00000009724,mannan binding lectin serine peptidase 2 [Source:HGNC Symbol%3BAcc:HGNC:6902],MASP2
1,ensembl_havana,gene,11054584,11060020,.,-,.,gene:ENSG00000116649,spermidine synthase [Source:HGNC Symbol%3BAcc:HGNC:11296],SRM
1,ensembl_havana,gene,11066618,11099869,.,-,.,gene:ENSG00000171824,exosome component 10 [Source:HGNC Symbol%3BAcc:HGNC:9138],EXOSC10
1,ensembl_havana,gene,11106535,11262551,.,-,.,gene:ENSG00000198793,mechanistic target of rapamycin kinase [Source:HGNC Symbol%3BAcc:HGNC:3942],MTOR
1,ensembl_havana,gene,11189355,11195981,.,+,.,gene:ENSG00000171819,angiopoietin like 7 [Source:HGNC Symbol%3BAcc:HGNC:24078],ANGPTL7
1,ensembl_havana,gene,11273198,11296049,.,+,.,gene:ENSG00000120942,UbiA prenyltransferase domain containing 1 [Source:HGNC Symbol%3BAcc:HGNC:30791],UBIAD1
1,ensembl_havana,gene,11479155,11537551,.,+,.,gene:ENSG00000204624,dispatched RND transporter family member 3 [Source:HGNC Symbol%3BAcc:HGNC:29251],DISP3
1,ensembl_havana,gene,11637018,11655785,.,-,.,gene:ENSG00000116661,F-box protein 2 [Source:HGNC Symbol%3BAcc:HGNC:13581],FBXO2
1,ensembl_havana,gene,11654375,11663327,.,+,.,gene:ENSG00000132879,F-box protein 44 [Source:HGNC Symbol%3BAcc:HGNC:24847],FBXO44
1,ensembl_havana,gene,11664200,11674354,.,+,.,gene:ENSG00000116663,F-box protein 6 [Source:HGNC Symbol%3BAcc:HGNC:13585],FBXO6
1,ensembl_havana,gene,11674480,11691650,.,-,.,gene:ENSG00000116670,mitotic arrest deficient 2 like 2 [Source:HGNC Symbol%3BAcc:HGNC:6764],MAD2L2
1,ensembl_havana,gene,11691710,11725857,.,+,.,gene:ENSG00000162490,dorsal inhibitory axon guidance protein [Source:HGNC Symbol%3BAcc:HGNC:25054],DRAXIN
1,ensembl_havana,gene,11736084,11754802,.,+,.,gene:ENSG00000177674,angiotensin II receptor associated protein [Source:HGNC Symbol%3BAcc:HGNC:13539],AGTRAP
1,ensembl_havana,gene,11761787,11789585,.,+,.,gene:ENSG00000215910,chromosome 1 open reading frame 167 [Source:HGNC Symbol%3BAcc:HGNC:25262],C1orf167
1,ensembl_havana,gene,11785723,11806455,.,-,.,gene:ENSG00000177000,methylenetetrahydrofolate reductase [Source:HGNC Symbol%3BAcc:HGNC:7436],MTHFR
1,ensembl_havana,gene,11806096,11848079,.,+,.,gene:ENSG00000011021,chloride voltage-gated channel 6 [Source:HGNC Symbol%3BAcc:HGNC:2024],CLCN6
1,ensembl_havana,gene,11845709,11848345,.,-,.,gene:ENSG00000175206,natriuretic peptide A [Source:HGNC Symbol%3BAcc:HGNC:7939],NPPA
1,ensembl_havana,gene,11857464,11858945,.,-,.,gene:ENSG00000120937,natriuretic peptide B [Source:HGNC Symbol%3BAcc:HGNC:7940],NPPB
1,ensembl_havana,gene,11919591,11926428,.,-,.,gene:ENSG00000116685,KIAA2013 [Source:HGNC Symbol%3BAcc:HGNC:28513],KIAA2013
1,ensembl_havana,gene,11934205,11975538,.,+,.,gene:ENSG00000083444,procollagen-lysine%2C2-oxoglutarate 5-dioxygenase 1 [Source:HGNC Symbol%3BAcc:HGNC:9081],PLOD1
1,ensembl_havana,gene,11980181,12015211,.,+,.,gene:ENSG00000116688,mitofusin 2 [Source:HGNC Symbol%3BAcc:HGNC:16877],MFN2
1,ensembl_havana,gene,12019466,12032045,.,+,.,gene:ENSG00000116691,migration and invasion inhibitory protein [Source:HGNC Symbol%3BAcc:HGNC:25715],MIIP
1,ensembl_havana,gene,12063303,12144207,.,+,.,gene:ENSG00000120949,TNF receptor superfamily member 8 [Source:HGNC Symbol%3BAcc:HGNC:11923],TNFRSF8
1,ensembl_havana,gene,12166991,12209228,.,+,.,gene:ENSG00000028137,TNF receptor superfamily member 1B [Source:HGNC Symbol%3BAcc:HGNC:11917],TNFRSF1B
1,ensembl_havana,gene,12230030,12512047,.,+,.,gene:ENSG00000048707,vacuolar protein sorting 13 homolog D [Source:HGNC Symbol%3BAcc:HGNC:23595],VPS13D
1,ensembl_havana,gene,12567910,12618210,.,-,.,gene:ENSG00000162496,dehydrogenase/reductase 3 [Source:HGNC Symbol%3BAcc:HGNC:17693],DHRS3
1,ensembl_havana,gene,12644085,12667076,.,+,.,gene:ENSG00000204518,arylacetamide deacetylase like 4 [Source:HGNC Symbol%3BAcc:HGNC:32038],AADACL4
