chr,source,type,start,stop,score,strand,phase,ID,comment,name
1,ensembl_havana,gene,5140241,5232752,.,+,.,gene:ENSMUSG00000033793,ATPase%2C H+ transporting%2C lysosomal V1 subunit H [Source:MGI Symbol%3BAcc:MGI:1914864],Atp6v1h
1,havana,gene,5377962,5380240,.,+,.,gene:ENSMUSG00000104046,predicted gene%2C 37567 [Source:MGI Symbol%3BAcc:MGI:5610795],Gm37567
1,havana,gene,5473770,5475801,.,+,.,gene:ENSMUSG00000102907,predicted gene%2C 38264 [Source:MGI Symbol%3BAcc:MGI:5611492],Gm38264
1,ensembl_havana,gene,5658689,5676354,.,+,.,gene:ENSMUSG00000025905,opioid receptor%2C kappa 1 [Source:MGI Symbol%3BAcc:MGI:97439],Oprk1
1,havana,gene,5913097,5914895,.,-,.,gene:ENSMUSG00000103519,predicted gene%2C 37429 [Source:MGI Symbol%3BAcc:MGI:5610657],Gm37429
1,ensembl_havana,gene,5983926,5987617,.,-,.,gene:ENSMUSG00000033774,neuropeptides B/W receptor 1 [Source:MGI Symbol%3BAcc:MGI:891989],Npbwr1
1,ensembl_havana,gene,6276421,6346872,.,+,.,gene:ENSMUSG00000025907,RB1-inducible coiled-coil 1 [Source:MGI Symbol%3BAcc:MGI:1341850],Rb1cc1
1,ensembl_havana,gene,6429442,6464955,.,+,.,gene:ENSMUSG00000087247,ALK and LTK ligand 1 [Source:MGI Symbol%3BAcc:MGI:3645495],Alkal1
1,ensembl_havana,gene,6557455,6931164,.,+,.,gene:ENSMUSG00000033740,suppression of tumorigenicity 18 [Source:MGI Symbol%3BAcc:MGI:2446700],St18
1,havana,gene,6931461,6934375,.,-,.,gene:ENSMUSG00000103329,predicted gene 42492 [Source:MGI Symbol%3BAcc:MGI:5662629],Gm42492
1,ensembl_havana,gene,7159144,7243852,.,+,.,gene:ENSMUSG00000051285,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:MGI Symbol%3BAcc:MGI:2441773],Pcmtd1
1,havana,gene,7218334,7222361,.,+,.,gene:ENSMUSG00000103509,predicted gene%2C 38372 [Source:MGI Symbol%3BAcc:MGI:5611600],Gm38372
1,ensembl_havana,gene,8431699,9370103,.,-,.,gene:ENSMUSG00000025909,syntrophin%2C gamma 1 [Source:MGI Symbol%3BAcc:MGI:1918346],Sntg1
1,havana,gene,8521184,8523715,.,-,.,gene:ENSMUSG00000102647,predicted gene%2C 38024 [Source:MGI Symbol%3BAcc:MGI:5611252],Gm38024
1,havana,gene,8598004,8601537,.,-,.,gene:ENSMUSG00000102253,predicted gene%2C 38259 [Source:MGI Symbol%3BAcc:MGI:5611487],Gm38259
1,havana,gene,8713920,8715083,.,-,.,gene:ENSMUSG00000103884,predicted gene%2C 37005 [Source:MGI Symbol%3BAcc:MGI:5610233],Gm37005
1,havana,gene,9261292,9262341,.,-,.,gene:ENSMUSG00000102316,predicted gene%2C 37629 [Source:MGI Symbol%3BAcc:MGI:5610857],Gm37629
1,havana,gene,9357147,9360405,.,+,.,gene:ENSMUSG00000102871,predicted gene%2C 37143 [Source:MGI Symbol%3BAcc:MGI:5610371],Gm37143
1,ensembl_havana,gene,9615633,9617680,.,+,.,gene:ENSMUSG00000061024,ribosome biogenesis regulator 1 [Source:MGI Symbol%3BAcc:MGI:1929721],Rrs1
1,ensembl_havana,gene,9618173,9650898,.,+,.,gene:ENSMUSG00000025911,alcohol dehydrogenase%2C iron containing%2C 1 [Source:MGI Symbol%3BAcc:MGI:1923437],Adhfe1
1,ensembl_havana,gene,9671424,9697368,.,+,.,gene:ENSMUSG00000067879,vexin [Source:MGI Symbol%3BAcc:MGI:1924232],Vxn
1,ensembl_havana,gene,9737640,9770434,.,-,.,gene:ENSMUSG00000025912,myeloblastosis oncogene-like 1 [Source:MGI Symbol%3BAcc:MGI:99925],Mybl1
1,ensembl_havana,gene,9788847,9818607,.,-,.,gene:ENSMUSG00000045210,valosin containing protein (p97)/p47 complex interacting protein 1 [Source:MGI Symbol%3BAcc:MGI:1917925],Vcpip1
1,ensembl_havana,gene,9868332,9971070,.,+,.,gene:ENSMUSG00000025915,serum/glucocorticoid regulated kinase 3 [Source:MGI Symbol%3BAcc:MGI:2182368],Sgk3
1,ensembl_havana,gene,9978863,10012310,.,+,.,gene:ENSMUSG00000046101,minichromosome maintenance domain containing 2 [Source:MGI Symbol%3BAcc:MGI:3045334],Mcmdc2
1,ensembl_havana,gene,10030388,10038157,.,-,.,gene:ENSMUSG00000099032,transcription factor 24 [Source:MGI Symbol%3BAcc:MGI:3780500],Tcf24
1,havana,gene,10037539,10038912,.,+,.,gene:ENSMUSG00000104025,RIKEN cDNA E330040D14 gene [Source:MGI Symbol%3BAcc:MGI:3649088],E330040D14Rik
1,ensembl_havana,gene,10038849,10079361,.,-,.,gene:ENSMUSG00000025916,protein phosphatase 1%2C regulatory subunit 42 [Source:MGI Symbol%3BAcc:MGI:1921138],Ppp1r42
1,ensembl_havana,gene,10094826,10108393,.,-,.,gene:ENSMUSG00000025917,COP9 signalosome subunit 5 [Source:MGI Symbol%3BAcc:MGI:1349415],Cops5
1,ensembl_havana,gene,10108212,10206993,.,+,.,gene:ENSMUSG00000056763,centrosome and spindle pole associated protein 1 [Source:MGI Symbol%3BAcc:MGI:2681832],Cspp1
1,havana,gene,10127250,10128169,.,-,.,gene:ENSMUSG00000102356,RIKEN cDNA 1700047N06 gene [Source:MGI Symbol%3BAcc:MGI:1923853],1700047N06Rik
1,ensembl_havana,gene,10207796,10302895,.,-,.,gene:ENSMUSG00000067851,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited) [Source:MGI Symbol%3BAcc:MGI:2442988],Arfgef1
1,havana,gene,10267306,10269027,.,-,.,gene:ENSMUSG00000102556,predicted gene%2C 37569 [Source:MGI Symbol%3BAcc:MGI:5610797],Gm37569
1,ensembl_havana,gene,10394945,10790170,.,-,.,gene:ENSMUSG00000042501,carboxypeptidase A6 [Source:MGI Symbol%3BAcc:MGI:3045348],Cpa6
1,havana,gene,10519470,10522214,.,-,.,gene:ENSMUSG00000103810,predicted gene%2C 38005 [Source:MGI Symbol%3BAcc:MGI:5611233],Gm38005
1,havana,gene,10852681,10854602,.,-,.,gene:ENSMUSG00000103448,predicted gene%2C 37133 [Source:MGI Symbol%3BAcc:MGI:5610361],Gm37133
1,ensembl_havana,gene,11063689,11373905,.,+,.,gene:ENSMUSG00000048960,phosphatidylinositol-3%2C4%2C5-trisphosphate-dependent Rac exchange factor 2 [Source:MGI Symbol%3BAcc:MGI:1923385],Prex2
1,havana,gene,11434150,11437188,.,-,.,gene:ENSMUSG00000103494,predicted gene%2C 37410 [Source:MGI Symbol%3BAcc:MGI:5610638],Gm37410
1,ensembl_havana,gene,11484329,12046125,.,+,.,gene:ENSMUSG00000057715,RIKEN cDNA A830018L16 gene [Source:MGI Symbol%3BAcc:MGI:2444149],A830018L16Rik
1,havana,gene,11487142,11489612,.,+,.,gene:ENSMUSG00000103825,predicted gene%2C 38178 [Source:MGI Symbol%3BAcc:MGI:5611406],Gm38178
1,havana,gene,11774431,11776574,.,+,.,gene:ENSMUSG00000103561,predicted gene%2C 38069 [Source:MGI Symbol%3BAcc:MGI:5611297],Gm38069
1,ensembl_havana,gene,12762501,12931416,.,+,.,gene:ENSMUSG00000016918,sulfatase 1 [Source:MGI Symbol%3BAcc:MGI:2138563],Sulf1
1,ensembl_havana,gene,12936773,13062874,.,-,.,gene:ENSMUSG00000025938,solute carrier organic anion transporter family%2C member 5A1 [Source:MGI Symbol%3BAcc:MGI:2443431],Slco5a1
1,havana,gene,13129625,13130175,.,-,.,gene:ENSMUSG00000104518,predicted gene%2C 37162 [Source:MGI Symbol%3BAcc:MGI:5610390],Gm37162
1,ensembl_havana,gene,13183681,13197387,.,-,.,gene:ENSMUSG00000042414,PR domain containing 14 [Source:MGI Symbol%3BAcc:MGI:3588194],Prdm14
1,ensembl_havana,gene,13209329,13444307,.,-,.,gene:ENSMUSG00000005886,nuclear receptor coactivator 2 [Source:MGI Symbol%3BAcc:MGI:1276533],Ncoa2
1,havana,gene,13247686,13249938,.,-,.,gene:ENSMUSG00000103506,predicted gene%2C 38376 [Source:MGI Symbol%3BAcc:MGI:5611604],Gm38376
1,havana,gene,13305033,13306658,.,-,.,gene:ENSMUSG00000103495,predicted gene%2C 37409 [Source:MGI Symbol%3BAcc:MGI:5610637],Gm37409
1,havana,gene,13360036,13360730,.,-,.,gene:ENSMUSG00000102639,predicted gene%2C 38223 [Source:MGI Symbol%3BAcc:MGI:5611451],Gm38223
1,havana,gene,13367260,13369131,.,-,.,gene:ENSMUSG00000104170,predicted gene%2C 37702 [Source:MGI Symbol%3BAcc:MGI:5610930],Gm37702
1,havana,gene,13413787,13418428,.,-,.,gene:ENSMUSG00000103085,predicted gene%2C 38120 [Source:MGI Symbol%3BAcc:MGI:5611348],Gm38120
1,havana,gene,13424707,13426954,.,-,.,gene:ENSMUSG00000102664,predicted gene%2C 38380 [Source:MGI Symbol%3BAcc:MGI:5611608],Gm38380
1,ensembl_havana,gene,13634922,13660134,.,-,.,gene:ENSMUSG00000025935,translocating chain-associating membrane protein 1 [Source:MGI Symbol%3BAcc:MGI:1919515],Tram1
1,ensembl_havana,gene,13693554,13730770,.,-,.,gene:ENSMUSG00000025937,lactamase%2C beta 2 [Source:MGI Symbol%3BAcc:MGI:2442551],Lactb2
1,havana,gene,13711707,13712972,.,-,.,gene:ENSMUSG00000102982,predicted gene%2C 38319 [Source:MGI Symbol%3BAcc:MGI:5611547],Gm38319
1,ensembl_havana,gene,13738995,13771947,.,+,.,gene:ENSMUSG00000067813,X-linked Kx blood group related 9 [Source:MGI Symbol%3BAcc:MGI:2686466],Xkr9
1,havana,gene,13917095,13919343,.,-,.,gene:ENSMUSG00000102166,predicted gene%2C 36947 [Source:MGI Symbol%3BAcc:MGI:5610175],Gm36947
1,havana,gene,14179439,14183043,.,-,.,gene:ENSMUSG00000104209,predicted gene%2C 37400 [Source:MGI Symbol%3BAcc:MGI:5610628],Gm37400
1,ensembl_havana,gene,14239178,14380459,.,-,.,gene:ENSMUSG00000025932,EYA transcriptional coactivator and phosphatase 1 [Source:MGI Symbol%3BAcc:MGI:109344],Eya1
1,havana,gene,14325776,14326214,.,-,.,gene:ENSMUSG00000102588,predicted gene%2C 37444 [Source:MGI Symbol%3BAcc:MGI:5610672],Gm37444
1,ensembl_havana,gene,14823570,14826216,.,-,.,gene:ENSMUSG00000025930,musculin [Source:MGI Symbol%3BAcc:MGI:1333884],Msc
1,havana,gene,14858869,14863189,.,+,.,gene:ENSMUSG00000103492,predicted gene%2C 37412 [Source:MGI Symbol%3BAcc:MGI:5610640],Gm37412
1,ensembl_havana,gene,14942872,14989086,.,-,.,gene:ENSMUSG00000032769,transient receptor potential cation channel%2C subfamily A%2C member 1 [Source:MGI Symbol%3BAcc:MGI:3522699],Trpa1
1,ensembl_havana,gene,15357478,15793974,.,+,.,gene:ENSMUSG00000092083,potassium voltage gated channel%2C Shab-related subfamily%2C member 2 [Source:MGI Symbol%3BAcc:MGI:99632],Kcnb2
1,havana,gene,15434526,15436058,.,+,.,gene:ENSMUSG00000102937,predicted gene%2C 38116 [Source:MGI Symbol%3BAcc:MGI:5611344],Gm38116
1,havana,gene,15626473,15628561,.,+,.,gene:ENSMUSG00000104149,predicted gene%2C 37138 [Source:MGI Symbol%3BAcc:MGI:5610366],Gm37138
1,ensembl_havana,gene,15875870,15914276,.,+,.,gene:ENSMUSG00000025925,telomeric repeat binding factor 1 [Source:MGI Symbol%3BAcc:MGI:109634],Terf1
1,havana,gene,15923555,15926723,.,+,.,gene:ENSMUSG00000104379,predicted gene%2C 37509 [Source:MGI Symbol%3BAcc:MGI:5610737],Gm37509
1,ensembl_havana,gene,15924086,15962946,.,-,.,gene:ENSMUSG00000032719,somatomedin B and thrombospondin%2C type 1 domain containing [Source:MGI Symbol%3BAcc:MGI:2684952],Sbspon
1,ensembl_havana,gene,16136203,16163549,.,-,.,gene:ENSMUSG00000067795,RIKEN cDNA 4930444P10 gene [Source:MGI Symbol%3BAcc:MGI:1923049],4930444P10Rik
1,ensembl_havana,gene,16171519,16174886,.,-,.,gene:ENSMUSG00000043716,ribosomal protein L7 [Source:MGI Symbol%3BAcc:MGI:98073],Rpl7
1,ensembl_havana,gene,16175998,16203958,.,+,.,gene:ENSMUSG00000025921,retinol dehydrogenase 10 (all-trans) [Source:MGI Symbol%3BAcc:MGI:1924238],Rdh10
1,havana,gene,16278421,16280741,.,-,.,gene:ENSMUSG00000104165,predicted gene%2C 38249 [Source:MGI Symbol%3BAcc:MGI:5611477],Gm38249
1,ensembl_havana,gene,16298898,16590336,.,-,.,gene:ENSMUSG00000025920,staufen double-stranded RNA binding protein 2 [Source:MGI Symbol%3BAcc:MGI:1352508],Stau2
1,ensembl_havana,gene,16611014,16689713,.,-,.,gene:ENSMUSG00000025939,ubiquitin-conjugating enzyme E2W (putative) [Source:MGI Symbol%3BAcc:MGI:1914049],Ube2w
1,havana,gene,16688784,16691763,.,+,.,gene:ENSMUSG00000102457,predicted gene%2C 38342 [Source:MGI Symbol%3BAcc:MGI:5611570],Gm38342
1,ensembl_havana,gene,16711949,16727266,.,-,.,gene:ENSMUSG00000079658,elongin C [Source:MGI Symbol%3BAcc:MGI:1915173],Eloc
1,ensembl_havana,gene,16735431,16748499,.,+,.,gene:ENSMUSG00000025940,transmembrane protein 70 [Source:MGI Symbol%3BAcc:MGI:1915068],Tmem70
1,ensembl_havana,gene,16758275,16779835,.,+,.,gene:ENSMUSG00000025779,lymphocyte antigen 96 [Source:MGI Symbol%3BAcc:MGI:1341909],Ly96
1,havana,gene,17001194,17002020,.,+,.,gene:ENSMUSG00000104133,RIKEN cDNA 4921511E07 gene [Source:MGI Symbol%3BAcc:MGI:1918145],4921511E07Rik
1,ensembl_havana,gene,17034784,17168113,.,-,.,gene:ENSMUSG00000042686,junctophilin 1 [Source:MGI Symbol%3BAcc:MGI:1891495],Jph1
1,ensembl_havana,gene,17215586,17234495,.,+,.,gene:ENSMUSG00000025777,ganglioside-induced differentiation-associated-protein 1 [Source:MGI Symbol%3BAcc:MGI:1338002],Gdap1
1,ensembl_havana,gene,17672125,17701163,.,+,.,gene:ENSMUSG00000067780,peptidase inhibitor 15 [Source:MGI Symbol%3BAcc:MGI:1934659],Pi15
1,ensembl_havana,gene,17797269,17836568,.,+,.,gene:ENSMUSG00000025776,cysteine-rich secretory protein LCCL domain containing 1 [Source:MGI Symbol%3BAcc:MGI:1934666],Crispld1
1,ensembl_havana,gene,18185415,18216126,.,-,.,gene:ENSMUSG00000025774,cysteine-rich secretory protein 4 [Source:MGI Symbol%3BAcc:MGI:1925331],Crisp4
1,ensembl_havana,gene,18306697,18307667,.,-,.,gene:ENSMUSG00000073735,defensin beta 18 [Source:MGI Symbol%3BAcc:MGI:3648148],Defb18
1,ensembl_havana,gene,18321204,18335362,.,-,.,gene:ENSMUSG00000067773,defensin beta 41 [Source:MGI Symbol%3BAcc:MGI:1924923],Defb41
1,ensembl_havana,gene,19173246,19236570,.,+,.,gene:ENSMUSG00000042596,transcription factor AP-2%2C delta [Source:MGI Symbol%3BAcc:MGI:2153466],Tfap2d
1,ensembl_havana,gene,19279138,19308800,.,+,.,gene:ENSMUSG00000025927,transcription factor AP-2 beta [Source:MGI Symbol%3BAcc:MGI:104672],Tfap2b
1,havana,gene,19684493,19686991,.,+,.,gene:ENSMUSG00000102597,predicted gene%2C 38382 [Source:MGI Symbol%3BAcc:MGI:5611610],Gm38382
1,ensembl_havana,gene,20128003,20688288,.,-,.,gene:ENSMUSG00000043760,polycystic kidney and hepatic disease 1 [Source:MGI Symbol%3BAcc:MGI:2155808],Pkhd1
1,havana,gene,20132294,20135772,.,-,.,gene:ENSMUSG00000104095,predicted gene%2C 37315 [Source:MGI Symbol%3BAcc:MGI:5610543],Gm37315
1,ensembl_havana,gene,20801129,20804720,.,+,.,gene:ENSMUSG00000025929,interleukin 17A [Source:MGI Symbol%3BAcc:MGI:107364],Il17a
1,ensembl_havana,gene,20847370,20860841,.,-,.,gene:ENSMUSG00000041872,interleukin 17F [Source:MGI Symbol%3BAcc:MGI:2676631],Il17f
1,ensembl_havana,gene,20873192,20890536,.,-,.,gene:ENSMUSG00000041859,minichromosome maintenance complex component 3 [Source:MGI Symbol%3BAcc:MGI:101845],Mcm3
1,ensembl_havana,gene,20960830,21009874,.,+,.,gene:ENSMUSG00000025931,progestin and adipoQ receptor family member VIII [Source:MGI Symbol%3BAcc:MGI:1921479],Paqr8
1,ensembl_havana,gene,21021850,21061065,.,+,.,gene:ENSMUSG00000041809,EF-hand domain (C-terminal) containing 1 [Source:MGI Symbol%3BAcc:MGI:1919127],Efhc1
1,ensembl_havana,gene,21066523,21149453,.,-,.,gene:ENSMUSG00000041779,translocating chain-associating membrane protein 2 [Source:MGI Symbol%3BAcc:MGI:1924817],Tram2
1,ensembl_havana,gene,21288799,21300391,.,+,.,gene:ENSMUSG00000025933,transmembrane protein 14A [Source:MGI Symbol%3BAcc:MGI:1922962],Tmem14a
1,havana,gene,21304946,21307045,.,+,.,gene:ENSMUSG00000102633,predicted gene%2C 38224 [Source:MGI Symbol%3BAcc:MGI:5611452],Gm38224
1,ensembl_havana,gene,21310813,21335885,.,+,.,gene:ENSMUSG00000025934,glutathione S-transferase%2C alpha 3 [Source:MGI Symbol%3BAcc:MGI:95856],Gsta3
1,ensembl_havana,gene,21419865,21422424,.,+,.,gene:ENSMUSG00000067750,KH domain containing 1A [Source:MGI Symbol%3BAcc:MGI:2676610],Khdc1a
1,ensembl_havana,gene,21438555,21441069,.,+,.,gene:ENSMUSG00000041722,KH domain containing 1C [Source:MGI Symbol%3BAcc:MGI:3583007],Khdc1c
1,ensembl_havana,gene,21453780,21456597,.,+,.,gene:ENSMUSG00000085079,KH domain containing 1B [Source:MGI Symbol%3BAcc:MGI:2138477],Khdc1b
1,ensembl_havana,gene,21468627,22032166,.,-,.,gene:ENSMUSG00000028033,potassium voltage-gated channel%2C subfamily Q%2C member 5 [Source:MGI Symbol%3BAcc:MGI:1924937],Kcnq5
1,havana,gene,21524915,21527241,.,-,.,gene:ENSMUSG00000104138,predicted gene%2C 36949 [Source:MGI Symbol%3BAcc:MGI:5610177],Gm36949
1,havana,gene,21909172,21910738,.,-,.,gene:ENSMUSG00000103748,predicted gene%2C 38243 [Source:MGI Symbol%3BAcc:MGI:5611471],Gm38243
1,ensembl_havana,gene,22356475,22845203,.,-,.,gene:ENSMUSG00000041670,regulating synaptic membrane exocytosis 1 [Source:MGI Symbol%3BAcc:MGI:2152971],Rims1
1,ensembl_havana,gene,23139554,23141334,.,-,.,gene:ENSMUSG00000073730,protein phosphatase 1%2C regulatory inhibitor subunit 14B like [Source:MGI Symbol%3BAcc:MGI:1914005],Ppp1r14bl
1,ensembl_havana,gene,23294766,23295488,.,-,.,gene:ENSMUSG00000102766,predicted gene 6420 [Source:MGI Symbol%3BAcc:MGI:3644588],Gm6420
1,ensembl_havana,gene,23405505,23436853,.,-,.,gene:ENSMUSG00000026158,opioid growth factor receptor-like 1 [Source:MGI Symbol%3BAcc:MGI:1917405],Ogfrl1
1,ensembl_havana,gene,23800834,23888239,.,+,.,gene:ENSMUSG00000026156,beta-1%2C3-glucuronyltransferase 2 (glucuronosyltransferase S) [Source:MGI Symbol%3BAcc:MGI:2389490],B3gat2
1,ensembl_havana,gene,23883927,23961398,.,-,.,gene:ENSMUSG00000026155,small ArfGAP 1 [Source:MGI Symbol%3BAcc:MGI:2138261],Smap1
1,ensembl_havana,gene,24035020,24044737,.,-,.,gene:ENSMUSG00000026154,succinate dehydrogenase complex assembly factor 4 [Source:MGI Symbol%3BAcc:MGI:1915252],Sdhaf4
1,ensembl_havana,gene,24044586,24044975,.,+,.,gene:ENSMUSG00000102495,predicted gene%2C 26524 [Source:MGI Symbol%3BAcc:MGI:5477018],Gm26524
1,ensembl_havana,gene,24050174,24139422,.,-,.,gene:ENSMUSG00000026153,family with sequence similarity 135%2C member A [Source:MGI Symbol%3BAcc:MGI:1915437],Fam135a
1,havana,gene,24139706,24142505,.,+,.,gene:ENSMUSG00000102398,predicted gene%2C 37580 [Source:MGI Symbol%3BAcc:MGI:5610808],Gm37580
1,ensembl_havana,gene,24216691,24291765,.,+,.,gene:ENSMUSG00000026147,collagen%2C type IX%2C alpha 1 [Source:MGI Symbol%3BAcc:MGI:88465],Col9a1
1,ensembl_havana,gene,24300971,24626553,.,-,.,gene:ENSMUSG00000026141,collagen%2C type XIX%2C alpha 1 [Source:MGI Symbol%3BAcc:MGI:1095415],Col19a1
1,ensembl_havana,gene,24717711,24805382,.,+,.,gene:ENSMUSG00000073725,LMBR1 domain containing 1 [Source:MGI Symbol%3BAcc:MGI:1915671],Lmbrd1
1,ensembl_havana,gene,25106557,25868788,.,-,.,gene:ENSMUSG00000033569,adhesion G protein-coupled receptor B3 [Source:MGI Symbol%3BAcc:MGI:2441837],Adgrb3
1,havana,gene,25315485,25317035,.,-,.,gene:ENSMUSG00000104257,predicted gene%2C 20172 [Source:MGI Symbol%3BAcc:MGI:5012357],Gm20172
1,havana,gene,25323299,25324329,.,-,.,gene:ENSMUSG00000102296,predicted gene%2C 37543 [Source:MGI Symbol%3BAcc:MGI:5610771],Gm37543
1,havana,gene,25335593,25338967,.,-,.,gene:ENSMUSG00000103209,predicted gene%2C 37331 [Source:MGI Symbol%3BAcc:MGI:5610559],Gm37331
1,havana,gene,25353357,25356789,.,-,.,gene:ENSMUSG00000104027,predicted gene%2C 37211 [Source:MGI Symbol%3BAcc:MGI:5610439],Gm37211
1,havana,gene,25364947,25367479,.,-,.,gene:ENSMUSG00000102407,predicted gene%2C 37862 [Source:MGI Symbol%3BAcc:MGI:5611090],Gm37862
1,havana,gene,25385059,25388163,.,-,.,gene:ENSMUSG00000103214,predicted gene%2C 38286 [Source:MGI Symbol%3BAcc:MGI:5611514],Gm38286
1,havana,gene,25401645,25404901,.,-,.,gene:ENSMUSG00000104100,predicted gene%2C 37880 [Source:MGI Symbol%3BAcc:MGI:5611108],Gm37880
1,havana,gene,25647331,25650265,.,-,.,gene:ENSMUSG00000103889,predicted gene%2C 37011 [Source:MGI Symbol%3BAcc:MGI:5610239],Gm37011
1,havana,gene,25659319,25662261,.,-,.,gene:ENSMUSG00000104221,predicted gene%2C 37051 [Source:MGI Symbol%3BAcc:MGI:5610279],Gm37051
1,havana,gene,25711326,25715320,.,-,.,gene:ENSMUSG00000102250,predicted gene%2C 38260 [Source:MGI Symbol%3BAcc:MGI:5611488],Gm38260
1,havana,gene,25725143,25730582,.,-,.,gene:ENSMUSG00000102317,predicted gene%2C 37628 [Source:MGI Symbol%3BAcc:MGI:5610856],Gm37628
1,havana,gene,25761119,25763859,.,-,.,gene:ENSMUSG00000103563,RIKEN cDNA 8030445P17 gene [Source:MGI Symbol%3BAcc:MGI:2442299],8030445P17Rik
1,havana,gene,25774470,25778050,.,-,.,gene:ENSMUSG00000102465,predicted gene%2C 38198 [Source:MGI Symbol%3BAcc:MGI:5611426],Gm38198
1,havana,gene,25794424,25798114,.,-,.,gene:ENSMUSG00000102659,predicted gene%2C 37077 [Source:MGI Symbol%3BAcc:MGI:5610305],Gm37077
1,havana,gene,25814838,25819387,.,-,.,gene:ENSMUSG00000103924,predicted gene%2C 37895 [Source:MGI Symbol%3BAcc:MGI:5611123],Gm37895
1,havana,gene,25836362,25839986,.,-,.,gene:ENSMUSG00000104132,predicted gene%2C 36952 [Source:MGI Symbol%3BAcc:MGI:5610180],Gm36952
1,havana,gene,25843178,25846487,.,-,.,gene:ENSMUSG00000102747,predicted gene%2C 37602 [Source:MGI Symbol%3BAcc:MGI:5610830],Gm37602
1,havana,gene,25848037,25849053,.,-,.,gene:ENSMUSG00000102386,RIKEN cDNA 2900022M07 gene [Source:MGI Symbol%3BAcc:MGI:1920201],2900022M07Rik
1,havana,gene,25863471,25863800,.,-,.,gene:ENSMUSG00000103004,RIKEN cDNA 2900002M20 gene [Source:MGI Symbol%3BAcc:MGI:1925574],2900002M20Rik
1,ensembl_havana,gene,25869738,25870959,.,+,.,gene:ENSMUSG00000104516,predicted gene 9884 [Source:MGI Symbol%3BAcc:MGI:3642830],Gm9884
