chr,source,type,start,stop,score,strand,phase,ID,comment,name
Chr1,TAIR10,gene,150689.0,152210.0,.,-,.,AT1G01400,protein_coding_gene,AT1G01400
Chr1,TAIR10,gene,153113.0,154198.0,.,+,.,AT1G01410,protein_coding_gene,AT1G01410
Chr1,TAIR10,gene,154492.0,156011.0,.,-,.,AT1G01420,protein_coding_gene,AT1G01420
Chr1,TAIR10,gene,156801.0,158655.0,.,-,.,AT1G01430,protein_coding_gene,AT1G01430
Chr1,TAIR10,gene,159856.0,162572.0,.,-,.,AT1G01440,protein_coding_gene,AT1G01440
Chr1,TAIR10,gene,163419.0,166239.0,.,+,.,AT1G01448,other_RNA,AT1G01448
Chr1,TAIR10,gene,164105.0,165517.0,.,-,.,AT1G01450,protein_coding_gene,AT1G01450
Chr1,TAIR10,gene,166589.0,167842.0,.,-,.,AT1G01453,protein_coding_gene,AT1G01453
Chr1,TAIR10,gene,168723.0,171165.0,.,+,.,AT1G01460,protein_coding_gene,AT1G01460
Chr1,TAIR10,gene,172146.0,172948.0,.,-,.,AT1G01470,protein_coding_gene,AT1G01470
Chr1,TAIR10,gene,173251.0,173466.0,.,+,.,AT1G01471,protein_coding_gene,AT1G01471
Chr1,TAIR10,gene,175782.0,178400.0,.,+,.,AT1G01480,protein_coding_gene,AT1G01480
Chr1,TAIR10,gene,180059.0,182358.0,.,-,.,AT1G01490,protein_coding_gene,AT1G01490
Chr1,TAIR10,gene,185133.0,186923.0,.,+,.,AT1G01500,protein_coding_gene,AT1G01500
Chr1,TAIR10,gene,187211.0,190056.0,.,+,.,AT1G01510,protein_coding_gene,AT1G01510
Chr1,TAIR10,gene,190596.0,192139.0,.,+,.,AT1G01520,protein_coding_gene,AT1G01520
Chr1,TAIR10,gene,192640.0,193670.0,.,-,.,AT1G01530,protein_coding_gene,AT1G01530
Chr1,TAIR10,gene,195780.0,198684.0,.,+,.,AT1G01540,protein_coding_gene,AT1G01540
Chr1,TAIR10,gene,199639.0,201775.0,.,+,.,AT1G01550,protein_coding_gene,AT1G01550
Chr1,TAIR10,gene,202136.0,204335.0,.,+,.,AT1G01560,protein_coding_gene,AT1G01560
Chr1,TAIR10,gene,205176.0,207435.0,.,+,.,AT1G01570,protein_coding_gene,AT1G01570
Chr1,TAIR10,gene,209395.0,213041.0,.,+,.,AT1G01580,protein_coding_gene,AT1G01580
Chr1,TAIR10,gene,214229.0,217304.0,.,+,.,AT1G01590,protein_coding_gene,AT1G01590
Chr1,TAIR10,gene,218994.0,221286.0,.,+,.,AT1G01600,protein_coding_gene,AT1G01600
Chr1,TAIR10,gene,221691.0,224340.0,.,-,.,AT1G01610,protein_coding_gene,AT1G01610
Chr1,TAIR10,gene,225665.0,227302.0,.,-,.,AT1G01620,protein_coding_gene,AT1G01620
Chr1,TAIR10,gene,229013.0,230917.0,.,+,.,AT1G01630,protein_coding_gene,AT1G01630
Chr1,TAIR10,gene,230994.0,232508.0,.,-,.,AT1G01640,protein_coding_gene,AT1G01640
Chr1,TAIR10,gene,232841.0,237817.0,.,-,.,AT1G01650,protein_coding_gene,AT1G01650
Chr1,TAIR10,gene,240057.0,242608.0,.,-,.,AT1G01660,protein_coding_gene,AT1G01660
Chr1,TAIR10,gene,242843.0,245988.0,.,-,.,AT1G01670,protein_coding_gene,AT1G01670
Chr1,TAIR10,gene,246411.0,248367.0,.,-,.,AT1G01680,protein_coding_gene,AT1G01680
Chr1,TAIR10,gene,249141.0,252462.0,.,+,.,AT1G01690,protein_coding_gene,AT1G01690
Chr1,TAIR10,gene,252947.0,254495.0,.,+,.,AT1G01695,protein_coding_gene,AT1G01695
Chr1,TAIR10,gene,259495.0,261474.0,.,-,.,AT1G01700,protein_coding_gene,AT1G01700
Chr1,TAIR10,gene,262828.0,267771.0,.,+,.,AT1G01710,protein_coding_gene,AT1G01710
Chr1,TAIR10,gene,268330.0,269819.0,.,+,.,AT1G01720,protein_coding_gene,AT1G01720
Chr1,TAIR10,gene,269792.0,270775.0,.,-,.,AT1G01725,protein_coding_gene,AT1G01725
Chr1,TAIR10,gene,270956.0,272061.0,.,+,.,AT1G01730,protein_coding_gene,AT1G01730
Chr1,TAIR10,gene,272111.0,274569.0,.,-,.,AT1G01740,protein_coding_gene,AT1G01740
Chr1,TAIR10,gene,275366.0,276310.0,.,+,.,AT1G01750,protein_coding_gene,AT1G01750
Chr1,TAIR10,gene,276266.0,278448.0,.,-,.,AT1G01760,protein_coding_gene,AT1G01760
Chr1,TAIR10,gene,278615.0,282891.0,.,+,.,AT1G01770,protein_coding_gene,AT1G01770
Chr1,TAIR10,gene,282761.0,284245.0,.,+,.,AT1G01780,protein_coding_gene,AT1G01780
Chr1,TAIR10,gene,284610.0,291094.0,.,+,.,AT1G01790,protein_coding_gene,AT1G01790
Chr1,TAIR10,gene,293342.0,295040.0,.,+,.,AT1G01800,protein_coding_gene,AT1G01800
Chr1,TAIR10,gene,295221.0,295859.0,.,+,.,AT1G01810,protein_coding_gene,AT1G01810
Chr1,TAIR10,gene,296001.0,298120.0,.,-,.,AT1G01820,protein_coding_gene,AT1G01820
Chr1,TAIR10,gene,298535.0,302315.0,.,-,.,AT1G01830,protein_coding_gene,AT1G01830
Chr1,TAIR10,gene,303537.0,304358.0,.,+,.,AT1G01840,protein_coding_gene,AT1G01840
Chr1,TAIR10,gene,304133.0,306287.0,.,-,.,AT1G01860,protein_coding_gene,AT1G01860
Chr1,TAIR10,gene,306384.0,306456.0,.,+,.,AT1G01870,tRNA,AT1G01870
Chr1,TAIR10,gene,306480.0,309109.0,.,-,.,AT1G01880,protein_coding_gene,AT1G01880
Chr1,TAIR10,gene,309275.0,309347.0,.,-,.,AT1G01890,tRNA,AT1G01890
Chr1,TAIR10,gene,310316.0,313130.0,.,+,.,AT1G01900,protein_coding_gene,AT1G01900
Chr1,TAIR10,gene,313101.0,315902.0,.,-,.,AT1G01910,protein_coding_gene,AT1G01910
Chr1,TAIR10,gene,316128.0,319650.0,.,+,.,AT1G01920,protein_coding_gene,AT1G01920
Chr1,TAIR10,gene,319836.0,322860.0,.,-,.,AT1G01930,protein_coding_gene,AT1G01930
Chr1,TAIR10,gene,323027.0,324917.0,.,+,.,AT1G01940,protein_coding_gene,AT1G01940
Chr1,TAIR10,gene,325379.0,330619.0,.,+,.,AT1G01950,protein_coding_gene,AT1G01950
Chr1,TAIR10,gene,330588.0,337582.0,.,-,.,AT1G01960,protein_coding_gene,AT1G01960
Chr1,TAIR10,gene,338291.0,340077.0,.,+,.,AT1G01970,protein_coding_gene,AT1G01970
Chr1,TAIR10,gene,340172.0,341999.0,.,-,.,AT1G01980,protein_coding_gene,AT1G01980
Chr1,TAIR10,gene,343166.0,344341.0,.,-,.,AT1G01990,protein_coding_gene,AT1G01990
Chr1,TAIR10,gene,345812.0,347592.0,.,+,.,AT1G02000,protein_coding_gene,AT1G02000
Chr1,TAIR10,gene,347891.0,352480.0,.,+,.,AT1G02010,protein_coding_gene,AT1G02010
Chr1,TAIR10,gene,352637.0,354969.0,.,-,.,AT1G02020,protein_coding_gene,AT1G02020
Chr1,TAIR10,gene,355321.0,357258.0,.,-,.,AT1G02030,protein_coding_gene,AT1G02030
Chr1,TAIR10,gene,358104.0,359078.0,.,-,.,AT1G02040,protein_coding_gene,AT1G02040
Chr1,TAIR10,gene,359117.0,360518.0,.,-,.,AT1G02050,protein_coding_gene,AT1G02050
Chr1,TAIR10,gene,360918.0,363094.0,.,-,.,AT1G02060,protein_coding_gene,AT1G02060
Chr1,TAIR10,gene,365209.0,367340.0,.,+,.,AT1G02065,protein_coding_gene,AT1G02065
Chr1,TAIR10,gene,370257.0,370967.0,.,-,.,AT1G02070,protein_coding_gene,AT1G02070
Chr1,TAIR10,gene,372064.0,372210.0,.,+,.,AT1G02074,protein_coding_gene,AT1G02074
Chr1,TAIR10,gene,373335.0,386847.0,.,+,.,AT1G02080,protein_coding_gene,AT1G02080
Chr1,TAIR10,gene,387277.0,389647.0,.,-,.,AT1G02090,protein_coding_gene,AT1G02090
Chr1,TAIR10,gene,389812.0,392816.0,.,+,.,AT1G02100,protein_coding_gene,AT1G02100
Chr1,TAIR10,gene,392831.0,395528.0,.,+,.,AT1G02110,protein_coding_gene,AT1G02110
Chr1,TAIR10,gene,395761.0,399897.0,.,+,.,AT1G02120,protein_coding_gene,AT1G02120
Chr1,TAIR10,gene,400035.0,401882.0,.,-,.,AT1G02130,protein_coding_gene,AT1G02130
Chr1,TAIR10,gene,403190.0,404456.0,.,-,.,AT1G02140,protein_coding_gene,AT1G02140
Chr1,TAIR10,gene,404600.0,408619.0,.,+,.,AT1G02145,protein_coding_gene,AT1G02145
Chr1,TAIR10,gene,408622.0,410611.0,.,+,.,AT1G02150,protein_coding_gene,AT1G02150
Chr1,TAIR10,gene,410748.0,411597.0,.,+,.,AT1G02160,protein_coding_gene,AT1G02160
Chr1,TAIR10,gene,411779.0,413554.0,.,+,.,AT1G02170,protein_coding_gene,AT1G02170
Chr1,TAIR10,gene,413522.0,414645.0,.,-,.,AT1G02180,protein_coding_gene,AT1G02180
Chr1,TAIR10,gene,415079.0,418010.0,.,+,.,AT1G02190,protein_coding_gene,AT1G02190
Chr1,TAIR10,gene,418748.0,422438.0,.,+,.,AT1G02205,protein_coding_gene,AT1G02205
Chr1,TAIR10,gene,427548.0,427811.0,.,-,.,AT1G02210,protein_coding_gene,AT1G02210
Chr1,TAIR10,gene,428814.0,430647.0,.,-,.,AT1G02220,protein_coding_gene,AT1G02220
Chr1,TAIR10,gene,435174.0,436776.0,.,-,.,AT1G02230,protein_coding_gene,AT1G02230
Chr1,TAIR10,gene,437951.0,439559.0,.,-,.,AT1G02250,protein_coding_gene,AT1G02250
Chr1,TAIR10,gene,440441.0,442877.0,.,-,.,AT1G02260,protein_coding_gene,AT1G02260
Chr1,TAIR10,gene,443149.0,446235.0,.,-,.,AT1G02270,protein_coding_gene,AT1G02270
Chr1,TAIR10,gene,448463.0,450426.0,.,-,.,AT1G02280,protein_coding_gene,AT1G02280
Chr1,TAIR10,gene,450527.0,452737.0,.,-,.,AT1G02290,protein_coding_gene,AT1G02290
Chr1,TAIR10,gene,453288.0,455463.0,.,+,.,AT1G02300,protein_coding_gene,AT1G02300
Chr1,TAIR10,gene,455688.0,458164.0,.,+,.,AT1G02305,protein_coding_gene,AT1G02305
Chr1,TAIR10,gene,458133.0,460696.0,.,-,.,AT1G02310,protein_coding_gene,AT1G02310
Chr1,TAIR10,gene,461828.0,461974.0,.,+,.,AT1G02320,protein_coding_gene,AT1G02320
Chr1,TAIR10,gene,462075.0,463612.0,.,-,.,AT1G02330,protein_coding_gene,AT1G02330
Chr1,TAIR10,gene,463855.0,464924.0,.,-,.,AT1G02335,protein_coding_gene,AT1G02335
Chr1,TAIR10,gene,465718.0,467844.0,.,-,.,AT1G02340,protein_coding_gene,AT1G02340
Chr1,TAIR10,gene,469818.0,470693.0,.,+,.,AT1G02350,protein_coding_gene,AT1G02350
Chr1,TAIR10,gene,471990.0,473160.0,.,-,.,AT1G02360,protein_coding_gene,AT1G02360
Chr1,TAIR10,gene,474500.0,476511.0,.,+,.,AT1G02370,protein_coding_gene,AT1G02370
Chr1,TAIR10,gene,477000.0,478971.0,.,+,.,AT1G02380,protein_coding_gene,AT1G02380
Chr1,TAIR10,gene,480852.0,483292.0,.,+,.,AT1G02390,protein_coding_gene,AT1G02390
Chr1,TAIR10,gene,483764.0,483919.0,.,-,.,AT1G02391,protein_coding_gene,AT1G02391
Chr1,TAIR10,gene,486801.0,489577.0,.,+,.,AT1G02400,protein_coding_gene,AT1G02400
Chr1,TAIR10,gene,489979.0,490505.0,.,-,.,AT1G02405,protein_coding_gene,AT1G02405
Chr1,TAIR10,gene,490925.0,492926.0,.,+,.,AT1G02410,protein_coding_gene,AT1G02410
Chr1,TAIR10,gene,493683.0,495158.0,.,+,.,AT1G02420,protein_coding_gene,AT1G02420
Chr1,TAIR10,gene,495050.0,496062.0,.,-,.,AT1G02430,protein_coding_gene,AT1G02430
Chr1,TAIR10,gene,496586.0,497479.0,.,-,.,AT1G02440,protein_coding_gene,AT1G02440
Chr1,TAIR10,gene,497976.0,498516.0,.,-,.,AT1G02450,protein_coding_gene,AT1G02450
Chr1,TAIR10,gene,504673.0,507204.0,.,-,.,AT1G02460,protein_coding_gene,AT1G02460
Chr1,TAIR10,gene,511765.0,513624.0,.,-,.,AT1G02470,protein_coding_gene,AT1G02470
Chr1,TAIR10,gene,513843.0,515404.0,.,-,.,AT1G02475,protein_coding_gene,AT1G02475
Chr1,TAIR10,gene,515494.0,515566.0,.,+,.,AT1G02480,tRNA,AT1G02480
Chr1,TAIR10,gene,516618.0,516734.0,.,+,.,AT1G02490,protein_coding_gene,AT1G02490
Chr1,TAIR10,gene,518251.0,520437.0,.,+,.,AT1G02500,protein_coding_gene,AT1G02500
Chr1,TAIR10,gene,520498.0,521668.0,.,-,.,AT1G02510,protein_coding_gene,AT1G02510
Chr1,TAIR10,gene,523651.0,528745.0,.,+,.,AT1G02520,protein_coding_gene,AT1G02520
Chr1,TAIR10,gene,529795.0,534677.0,.,+,.,AT1G02530,protein_coding_gene,AT1G02530
Chr1,TAIR10,gene,534827.0,535699.0,.,-,.,AT1G02540,protein_coding_gene,AT1G02540
Chr1,TAIR10,gene,536483.0,537211.0,.,+,.,AT1G02550,protein_coding_gene,AT1G02550
Chr1,TAIR10,gene,537860.0,540109.0,.,+,.,AT1G02560,protein_coding_gene,AT1G02560
Chr1,TAIR10,gene,541335.0,542240.0,.,+,.,AT1G02570,protein_coding_gene,AT1G02570
Chr1,TAIR10,gene,543110.0,544007.0,.,+,.,AT1G02575,protein_coding_gene,AT1G02575
Chr1,TAIR10,gene,544783.0,549202.0,.,+,.,AT1G02580,protein_coding_gene,AT1G02580
Chr1,TAIR10,gene,552138.0,552761.0,.,-,.,AT1G02590,protein_coding_gene,AT1G02590
Chr1,TAIR10,gene,552640.0,552711.0,.,+,.,AT1G02600,tRNA,AT1G02600
Chr1,TAIR10,gene,553050.0,555994.0,.,-,.,AT1G02610,protein_coding_gene,AT1G02610
Chr1,TAIR10,gene,557092.0,557986.0,.,+,.,AT1G02620,protein_coding_gene,AT1G02620
Chr1,TAIR10,gene,560610.0,562424.0,.,-,.,AT1G02630,protein_coding_gene,AT1G02630
Chr1,TAIR10,gene,564205.0,567769.0,.,+,.,AT1G02640,protein_coding_gene,AT1G02640
Chr1,TAIR10,gene,568704.0,570418.0,.,+,.,AT1G02650,protein_coding_gene,AT1G02650
Chr1,TAIR10,gene,571955.0,574981.0,.,-,.,AT1G02660,protein_coding_gene,AT1G02660
Chr1,TAIR10,gene,576046.0,580299.0,.,+,.,AT1G02670,protein_coding_gene,AT1G02670
Chr1,TAIR10,gene,580625.0,582310.0,.,+,.,AT1G02680,protein_coding_gene,AT1G02680
Chr1,TAIR10,gene,584260.0,587219.0,.,+,.,AT1G02690,protein_coding_gene,AT1G02690
Chr1,TAIR10,gene,588329.0,589480.0,.,+,.,AT1G02700,protein_coding_gene,AT1G02700
Chr1,TAIR10,gene,589706.0,589996.0,.,-,.,AT1G02710,protein_coding_gene,AT1G02710
Chr1,TAIR10,gene,591826.0,594236.0,.,+,.,AT1G02720,protein_coding_gene,AT1G02720
Chr1,TAIR10,gene,594573.0,598657.0,.,-,.,AT1G02730,protein_coding_gene,AT1G02730
Chr1,TAIR10,gene,599416.0,602038.0,.,-,.,AT1G02740,protein_coding_gene,AT1G02740
Chr1,TAIR10,gene,602497.0,604292.0,.,+,.,AT1G02750,protein_coding_gene,AT1G02750
Chr1,TAIR10,gene,604402.0,604474.0,.,+,.,AT1G02760,tRNA,AT1G02760
Chr1,TAIR10,gene,604873.0,606693.0,.,-,.,AT1G02770,protein_coding_gene,AT1G02770
Chr1,TAIR10,gene,607808.0,609465.0,.,-,.,AT1G02780,protein_coding_gene,AT1G02780
Chr1,TAIR10,gene,610391.0,612324.0,.,-,.,AT1G02790,protein_coding_gene,AT1G02790
Chr1,TAIR10,gene,613216.0,616191.0,.,-,.,AT1G02800,protein_coding_gene,AT1G02800
Chr1,TAIR10,gene,618265.0,620480.0,.,+,.,AT1G02810,protein_coding_gene,AT1G02810
Chr1,TAIR10,gene,620678.0,621289.0,.,+,.,AT1G02813,protein_coding_gene,AT1G02813
Chr1,TAIR10,gene,621461.0,622469.0,.,+,.,AT1G02816,protein_coding_gene,AT1G02816
Chr1,TAIR10,gene,623765.0,624475.0,.,-,.,AT1G02820,protein_coding_gene,AT1G02820
Chr1,TAIR10,gene,625145.0,625608.0,.,-,.,AT1G02830,protein_coding_gene,AT1G02830
Chr1,TAIR10,gene,626741.0,629819.0,.,+,.,AT1G02840,protein_coding_gene,AT1G02840
Chr1,TAIR10,gene,630505.0,633259.0,.,+,.,AT1G02850,protein_coding_gene,AT1G02850
Chr1,TAIR10,gene,635144.0,637262.0,.,+,.,AT1G02860,protein_coding_gene,AT1G02860
Chr1,TAIR10,gene,637214.0,638677.0,.,-,.,AT1G02870,protein_coding_gene,AT1G02870
Chr1,TAIR10,gene,642752.0,644903.0,.,-,.,AT1G02880,protein_coding_gene,AT1G02880
Chr1,TAIR10,gene,645092.0,651907.0,.,-,.,AT1G02890,protein_coding_gene,AT1G02890
Chr1,TAIR10,gene,653765.0,654343.0,.,-,.,AT1G02900,protein_coding_gene,AT1G02900
Chr1,TAIR10,gene,655577.0,658148.0,.,-,.,AT1G02910,protein_coding_gene,AT1G02910
Chr1,TAIR10,gene,658657.0,659771.0,.,-,.,AT1G02920,protein_coding_gene,AT1G02920
Chr1,TAIR10,gene,661177.0,662456.0,.,-,.,AT1G02930,protein_coding_gene,AT1G02930
Chr1,TAIR10,gene,663079.0,664128.0,.,-,.,AT1G02940,protein_coding_gene,AT1G02940
Chr1,TAIR10,gene,665152.0,666452.0,.,-,.,AT1G02950,protein_coding_gene,AT1G02950
Chr1,TAIR10,gene,665354.0,666367.0,.,+,.,AT1G02952,other_RNA,AT1G02952
Chr1,TAIR10,gene,666872.0,669837.0,.,-,.,AT1G02960,protein_coding_gene,AT1G02960
Chr1,TAIR10,gene,671661.0,672814.0,.,-,.,AT1G02965,protein_coding_gene,AT1G02965
Chr1,TAIR10,gene,673306.0,676378.0,.,+,.,AT1G02970,protein_coding_gene,AT1G02970
Chr1,TAIR10,gene,677869.0,681310.0,.,+,.,AT1G02980,protein_coding_gene,AT1G02980
Chr1,TAIR10,gene,681396.0,687315.0,.,-,.,AT1G02990,protein_coding_gene,AT1G02990
Chr1,TAIR10,gene,687890.0,692560.0,.,-,.,AT1G03000,protein_coding_gene,AT1G03000
Chr1,TAIR10,gene,693480.0,696382.0,.,+,.,AT1G03010,protein_coding_gene,AT1G03010
Chr1,TAIR10,gene,698207.0,698515.0,.,-,.,AT1G03020,protein_coding_gene,AT1G03020
Chr1,TAIR10,gene,699121.0,699246.0,.,+,.,AT1G03022,protein_coding_gene,AT1G03022
Chr1,TAIR10,gene,701478.0,703864.0,.,+,.,AT1G03030,protein_coding_gene,AT1G03030
Chr1,TAIR10,gene,703906.0,706631.0,.,-,.,AT1G03040,protein_coding_gene,AT1G03040
Chr1,TAIR10,gene,707726.0,710041.0,.,+,.,AT1G03050,protein_coding_gene,AT1G03050
Chr1,TAIR10,gene,710018.0,711803.0,.,-,.,AT1G03055,protein_coding_gene,AT1G03055
Chr1,TAIR10,gene,712473.0,726891.0,.,-,.,AT1G03060,protein_coding_gene,AT1G03060
Chr1,TAIR10,gene,729901.0,731557.0,.,+,.,AT1G03070,protein_coding_gene,AT1G03070
Chr1,TAIR10,gene,731611.0,738056.0,.,-,.,AT1G03080,protein_coding_gene,AT1G03080
Chr1,TAIR10,gene,739679.0,744184.0,.,+,.,AT1G03090,protein_coding_gene,AT1G03090
Chr1,TAIR10,gene,743885.0,746479.0,.,-,.,AT1G03100,protein_coding_gene,AT1G03100
Chr1,TAIR10,gene,747197.0,748057.0,.,+,.,AT1G03103,protein_coding_gene,AT1G03103
Chr1,TAIR10,gene,748102.0,749034.0,.,-,.,AT1G03106,protein_coding_gene,AT1G03106
Chr1,TAIR10,gene,749246.0,751963.0,.,+,.,AT1G03110,protein_coding_gene,AT1G03110
Chr1,TAIR10,gene,752271.0,753140.0,.,+,.,AT1G03120,protein_coding_gene,AT1G03120
Chr1,TAIR10,gene,753307.0,754198.0,.,-,.,AT1G03130,protein_coding_gene,AT1G03130
Chr1,TAIR10,gene,754371.0,756303.0,.,-,.,AT1G03140,protein_coding_gene,AT1G03140
Chr1,TAIR10,gene,756414.0,758612.0,.,+,.,AT1G03150,protein_coding_gene,AT1G03150
Chr1,TAIR10,gene,761282.0,766158.0,.,+,.,AT1G03160,protein_coding_gene,AT1G03160
Chr1,TAIR10,gene,769632.0,770684.0,.,+,.,AT1G03170,protein_coding_gene,AT1G03170
Chr1,TAIR10,gene,773411.0,775344.0,.,+,.,AT1G03180,protein_coding_gene,AT1G03180
Chr1,TAIR10,gene,775527.0,780062.0,.,+,.,AT1G03190,protein_coding_gene,AT1G03190
Chr1,TAIR10,gene,780602.0,781285.0,.,+,.,AT1G03200,protein_coding_gene,AT1G03200
Chr1,TAIR10,gene,782948.0,784240.0,.,+,.,AT1G03210,protein_coding_gene,AT1G03210
Chr1,TAIR10,gene,787122.0,788651.0,.,+,.,AT1G03220,protein_coding_gene,AT1G03220
Chr1,TAIR10,gene,790091.0,791592.0,.,+,.,AT1G03230,protein_coding_gene,AT1G03230
Chr1,TAIR10,gene,792222.0,792986.0,.,-,.,AT1G03240,protein_coding_gene,AT1G03240
Chr1,TAIR10,gene,793353.0,795376.0,.,-,.,AT1G03250,protein_coding_gene,AT1G03250
Chr1,TAIR10,gene,795532.0,798463.0,.,-,.,AT1G03260,protein_coding_gene,AT1G03260
Chr1,TAIR10,gene,799191.0,802436.0,.,+,.,AT1G03270,protein_coding_gene,AT1G03270
Chr1,TAIR10,gene,803035.0,807066.0,.,+,.,AT1G03280,protein_coding_gene,AT1G03280
Chr1,TAIR10,gene,807361.0,810868.0,.,+,.,AT1G03290,protein_coding_gene,AT1G03290
Chr1,TAIR10,gene,811033.0,813086.0,.,-,.,AT1G03300,protein_coding_gene,AT1G03300
Chr1,TAIR10,gene,813471.0,816749.0,.,+,.,AT1G03310,protein_coding_gene,AT1G03310
Chr1,TAIR10,gene,817027.0,817767.0,.,+,.,AT1G03320,protein_coding_gene,AT1G03320
Chr1,TAIR10,gene,817983.0,819563.0,.,-,.,AT1G03330,protein_coding_gene,AT1G03330
Chr1,TAIR10,gene,819662.0,821317.0,.,+,.,AT1G03340,protein_coding_gene,AT1G03340
Chr1,TAIR10,gene,822638.0,824393.0,.,-,.,AT1G03350,protein_coding_gene,AT1G03350
Chr1,TAIR10,gene,824537.0,826358.0,.,+,.,AT1G03360,protein_coding_gene,AT1G03360
Chr1,TAIR10,gene,826569.0,830383.0,.,+,.,AT1G03365,protein_coding_gene,AT1G03365
