chr,source,type,start,stop,score,strand,phase,ID,comment,name
2L,VectorBase,gene,1973601,1976987,.,+,.,gene:AGAP004699,RAF proto-oncogene serine/threonine-protein kinase,
2L,VectorBase,gene,2013634,2015127,.,+,.,gene:AGAP004700,,
2L,VectorBase,gene,2074972,2167848,.,+,.,gene:AGAP029667,,
2L,VectorBase,gene,2103174,2105337,.,-,.,gene:AGAP028436,,
2L,VectorBase,gene,2248667,2253660,.,+,.,gene:AGAP004703,DNA-directed RNA polymerase III subunit RPC1,
2L,VectorBase,gene,2253670,2255495,.,-,.,gene:AGAP004704,COMPASS component SPP1,
2L,VectorBase,gene,2271010,2289102,.,-,.,gene:AGAP028437,,
2L,VectorBase,gene,2305657,2306118,.,+,.,gene:AGAP004706,,
2L,VectorBase,gene,2358158,2431617,.,+,.,gene:AGAP004707,voltage-gated sodium channel,para
2L,VectorBase,gene,2471589,2474401,.,-,.,gene:AGAP004708,arginyl-tRNA synthetase,
2L,VectorBase,gene,2482553,2483310,.,+,.,gene:AGAP004709,39S ribosomal protein L18%2C mitochondrial,mRpL18
2L,VectorBase,gene,2483226,2483631,.,-,.,gene:AGAP004710,ubiquinol-cytochrome c reductase subunit 9,
2L,VectorBase,gene,2487698,2489698,.,+,.,gene:AGAP004711,ATP-dependent RNA helicase DDX41,
2L,VectorBase,gene,2506572,2507341,.,+,.,gene:AGAP004712,,
2L,VectorBase,gene,2558997,2560250,.,-,.,gene:AGAP004713,PHD-type domain-containing protein [Source:UniProtKB/TrEMBL%3BAcc:A0A1S4GLV7],
2L,VectorBase,gene,2567155,2574572,.,+,.,gene:AGAP004714,,
2L,VectorBase,gene,2615613,2620722,.,+,.,gene:AGAP004715,Pyruvate dehydrogenase phosphatase regulatory subunit%2C mitochondrial,
2L,VectorBase,gene,2623951,2627818,.,+,.,gene:AGAP004716,,
2L,VectorBase,gene,2642893,2679778,.,+,.,gene:AGAP004717,,
2L,VectorBase,gene,2650811,2652236,.,-,.,gene:AGAP029796,,
2L,VectorBase,gene,2686884,2714462,.,+,.,gene:AGAP004718,,
2L,VectorBase,gene,2714472,2719933,.,-,.,gene:AGAP004719,CLIP-domain serine protease,CLIPC9
2L,VectorBase,gene,2726410,2747710,.,+,.,gene:AGAP004720,,
2L,VectorBase,gene,2749618,2751783,.,-,.,gene:AGAP029687,,
2L,VectorBase,gene,2751786,2752176,.,-,.,gene:AGAP029688,,
2L,VectorBase,gene,2752351,2753362,.,-,.,gene:AGAP004722,,
2L,VectorBase,gene,2756404,2760473,.,+,.,gene:AGAP004723,chromobox protein homolog 1,
2L,VectorBase,gene,2775211,2796915,.,+,.,gene:AGAP004724,Intraflagellar transport 74 homolog,
2L,VectorBase,gene,2797664,2801444,.,+,.,gene:AGAP004725,Eukaryotic translation initiation factor 3 subunit C [Source:UniProtKB/Swiss-Prot%3BAcc:Q7PMU8],eIF3c
2L,VectorBase,gene,2803039,2809608,.,-,.,gene:AGAP004726,Uncharacterized protein CG3556,
2L,VectorBase,gene,2812195,2814547,.,+,.,gene:AGAP004727,gustatory receptor 25,Gr25
2L,VectorBase,gene,2823490,2831697,.,-,.,gene:AGAP004728,,
2L,VectorBase,gene,2843749,2847575,.,-,.,gene:AGAP004729,,
2L,VectorBase,gene,2864709,2866870,.,+,.,gene:AGAP004730,phospholipase A2%2C venom,
2L,VectorBase,gene,2867037,2886486,.,-,.,gene:AGAP004731,secretory phospholipase A2,
2L,VectorBase,gene,2895973,2931030,.,-,.,gene:AGAP029113,,
2L,VectorBase,gene,2917655,2919864,.,+,.,gene:AGAP004733,,
2L,VectorBase,gene,2965739,2967485,.,-,.,gene:AGAP004735,,
2L,VectorBase,gene,2968484,2969976,.,+,.,gene:AGAP004736,mitochondrial GTPase 1 homolog,
2L,VectorBase,gene,2970597,2972774,.,+,.,gene:AGAP004737,Rhomboid-4%2C isoform B,
2L,VectorBase,gene,2972617,2974653,.,-,.,gene:AGAP004738,IK cytokine,
2L,VectorBase,gene,2976111,2978335,.,+,.,gene:AGAP004739,H/ACA ribonucleoprotein complex subunit 4,
2L,VectorBase,gene,2982433,2984440,.,-,.,gene:AGAP004740,,
2L,VectorBase,gene,2997029,2998143,.,-,.,gene:AGAP004741,serine proteinase,
2L,VectorBase,gene,2998916,3008084,.,-,.,gene:AGAP004742,Pyruvate carboxylase [Source:UniProtKB/TrEMBL%3BAcc:A7UUW7],
2L,VectorBase,gene,3020238,3021140,.,+,.,gene:AGAP004743,Transmembrane emp24 domain-containing protein,
2L,VectorBase,gene,3021774,3025711,.,+,.,gene:AGAP004744,succinyl-CoA ligase beta subunit,skap
2L,VectorBase,gene,3026512,3030332,.,-,.,gene:AGAP004745,transcription elongation regulator 1,
2L,VectorBase,gene,3030691,3033267,.,+,.,gene:AGAP004746,THO complex subunit 5,Thoc5
2L,VectorBase,gene,3034014,3037695,.,-,.,gene:AGAP004747,Uncharacterized protein C05D11.1,
2L,VectorBase,gene,3037963,3038411,.,-,.,gene:AGAP004748,,
2L,VectorBase,gene,3038604,3040277,.,+,.,gene:AGAP004749,coproporphyrinogen III oxidase,
2L,VectorBase,gene,3040861,3052055,.,-,.,gene:AGAP004750,Translation initiation factor 4G [Source:UniProtKB/TrEMBL%3BAcc:A0A1S4GM12],
2L,VectorBase,gene,3052295,3056703,.,+,.,gene:AGAP004751,condensin-2 complex subunit D3,
2L,VectorBase,gene,3056994,3057934,.,+,.,gene:AGAP004752,tRNA (guanine-N(7)-)-methyltransferase [Source:UniProtKB/Swiss-Prot%3BAcc:Q7Q2P7],
2L,VectorBase,gene,3057997,3061949,.,-,.,gene:AGAP004753,,
2L,VectorBase,gene,3063070,3064911,.,+,.,gene:AGAP004754,long caspase (CASPL2),CASPL2
2L,VectorBase,gene,3065637,3066963,.,+,.,gene:AGAP004755,vacuolar protein sorting 36,Vps36
2L,VectorBase,gene,3066964,3068314,.,-,.,gene:AGAP004756,,
2L,VectorBase,gene,3068708,3069527,.,+,.,gene:AGAP013546,Vacuolar ATPase assembly integral membrane protein VMA21 homolog [Source:UniProtKB/TrEMBL%3BAcc:F5HM04],
2L,VectorBase,gene,3069282,3070456,.,+,.,gene:AGAP004757,,
2L,VectorBase,gene,3070600,3072473,.,-,.,gene:AGAP004758,26S proteasome 26S non-ATPase subunit N13,Rpn13
2L,VectorBase,gene,3075360,3076135,.,+,.,gene:AGAP004759,oligoribonuclease,
2L,VectorBase,gene,3080556,3082396,.,-,.,gene:AGAP004760,,
2L,VectorBase,gene,3108045,3131480,.,+,.,gene:AGAP004761,,
2L,VectorBase,gene,3150315,3152338,.,+,.,gene:AGAP004762,alpha-tocopherol transfer protein-like protein,
2L,VectorBase,gene,3152651,3154140,.,+,.,gene:AGAP004763,,
2L,VectorBase,gene,3154520,3156126,.,-,.,gene:AGAP004764,,
2L,VectorBase,gene,3156432,3158858,.,+,.,gene:AGAP004765,ATP-dependent RNA helicase DDX1,
2L,VectorBase,gene,3158850,3159400,.,-,.,gene:AGAP028129,,
2L,VectorBase,gene,3163010,3178079,.,+,.,gene:AGAP004766,,
2L,VectorBase,gene,3189805,3237877,.,-,.,gene:AGAP004767,,
2L,VectorBase,gene,3288076,3290094,.,-,.,gene:AGAP004768,periodic tryptophan protein 1,
2L,VectorBase,gene,3292998,3321093,.,+,.,gene:AGAP004769,Ras-related protein Rap-1b precursor,
2L,VectorBase,gene,3311506,3312990,.,-,.,gene:AGAP004770,female reproductive tract protease GLEANR_896,
2L,VectorBase,gene,3328939,3340264,.,-,.,gene:AGAP004771,,
2L,VectorBase,gene,3342981,3377271,.,-,.,gene:AGAP004772,SLIT-ROBO Rho GTPase activating protein,
2L,VectorBase,gene,3360107,3361630,.,+,.,gene:AGAP004773,pyruvate dehydrogenase E1 component subunit alpha%2C mitochondrial,
2L,VectorBase,gene,3387728,3400498,.,+,.,gene:AGAP004774,host cell factor,
2L,VectorBase,gene,3401014,3447379,.,-,.,gene:AGAP004775,Xaa-Pro dipeptidase,
2L,VectorBase,gene,3402582,3404685,.,+,.,gene:AGAP004776,pre-mRNA-processing factor SLU7,
2L,VectorBase,gene,3404697,3407356,.,-,.,gene:AGAP004777,,
2L,VectorBase,gene,3417509,3419764,.,+,.,gene:AGAP029351,,
2L,VectorBase,gene,3445900,3447091,.,+,.,gene:AGAP004778,,
2L,VectorBase,gene,3452433,3461274,.,-,.,gene:AGAP004780,cyclin-dependent kinase 12/13,
2L,VectorBase,gene,3462659,3468351,.,-,.,gene:AGAP004781,beta-1%2C4-galactosyltransferase I,
2L,VectorBase,gene,3469128,3473087,.,-,.,gene:AGAP004782,tubulin-specific chaperone D,
2L,VectorBase,gene,3477029,3510075,.,-,.,gene:AGAP004783,predicted G-protein coupled receptor GPCR,
2L,VectorBase,gene,3519838,3522515,.,+,.,gene:AGAP004784,fatty acyl-CoA reductase 2,
2L,VectorBase,gene,3542058,3544550,.,+,.,gene:AGAP004785,alpha-tocopherol transfer protein-like,
2L,VectorBase,gene,3545835,3548422,.,+,.,gene:AGAP004786,Pyruvate dehydrogenase E1 component subunit alpha [Source:UniProtKB/TrEMBL%3BAcc:Q7Q2S3],
2L,VectorBase,gene,3552528,3554809,.,-,.,gene:AGAP004787,Fatty acyl-CoA reductase [Source:UniProtKB/TrEMBL%3BAcc:Q7Q2S4],
2L,VectorBase,gene,3573654,3574167,.,+,.,gene:AGAP004788,Up-regulated during skeletal muscle growth 5 homolog,
2L,VectorBase,gene,3574266,3575387,.,-,.,gene:AGAP004789,high mobility group 20A,
2L,VectorBase,gene,3576595,3577108,.,+,.,gene:AGAP004790,Up-regulated during skeletal muscle growth 5 homolog,
2L,VectorBase,gene,3577207,3578328,.,-,.,gene:AGAP004791,high mobility group 20A,
2L,VectorBase,gene,3579851,3583746,.,+,.,gene:AGAP004792,StAR-related lipid transfer protein 7,
2L,VectorBase,gene,3585262,3590507,.,+,.,gene:AGAP004793,ornithine--oxo-acid transaminase,
2L,VectorBase,gene,3596961,3598493,.,+,.,gene:AGAP004794,pancreatic triacylglycerol lipase,
2L,VectorBase,gene,3612748,3632162,.,-,.,gene:AGAP004795,RNA polymerase II elongation factor ELL,
2L,VectorBase,gene,3635715,3637329,.,-,.,gene:AGAP004797,,
2L,VectorBase,gene,3638641,3645721,.,-,.,gene:AGAP004798,Coatomer protein complex%2C subunit beta 2,
2L,VectorBase,gene,3720848,3721878,.,-,.,gene:AGAP004799,,
2L,VectorBase,gene,3728642,3733474,.,-,.,gene:AGAP004800,,
2L,VectorBase,gene,3733801,3744679,.,+,.,gene:AGAP004801,,
2L,VectorBase,gene,3745921,3747552,.,+,.,gene:AGAP004802,4-hydroxyphenylpyruvate dioxygenase [Source:UniProtKB/TrEMBL%3BAcc:Q7Q2T3],
2L,VectorBase,gene,3747632,3749568,.,-,.,gene:AGAP004803,,
2L,VectorBase,gene,3749873,3750905,.,+,.,gene:AGAP004804,,
2L,VectorBase,gene,3751358,3778548,.,+,.,gene:AGAP004805,,
2L,VectorBase,gene,3779245,3780367,.,-,.,gene:AGAP004806,galectin 6,GALE6
2L,VectorBase,gene,3780412,3781204,.,+,.,gene:AGAP004807,galectin 7,GALE7
2L,VectorBase,gene,3790242,3793242,.,-,.,gene:AGAP004808,protease m1 zinc metalloprotease,
2L,VectorBase,gene,3793554,3797323,.,-,.,gene:AGAP004809,alanyl aminopeptidase N 1,APN1
2L,VectorBase,gene,3798556,3799428,.,-,.,gene:AGAP004810,C-type lectin (CTL),CTL3
2L,VectorBase,gene,3800428,3801534,.,+,.,gene:AGAP004811,C-type lectin (CTL),CTL1
2L,VectorBase,gene,3803320,3808957,.,-,.,gene:AGAP004812,,
2L,VectorBase,gene,3818251,3818511,.,+,.,gene:AGAP004813,,
2L,VectorBase,gene,3825668,3826851,.,+,.,gene:AGAP004814,,
2L,VectorBase,gene,3831551,3831951,.,-,.,gene:AGAP004815,,
2L,VectorBase,gene,3839485,3840411,.,-,.,gene:AGAP004816,,
2L,VectorBase,gene,3842964,3856049,.,-,.,gene:AGAP004817,protein lingerer,lig
2L,VectorBase,gene,3856166,3858208,.,-,.,gene:AGAP029845,,
2L,VectorBase,gene,3858794,3859471,.,+,.,gene:AGAP004818,28S ribosomal protein S16%2C mitochondrial [Source:UniProtKB/TrEMBL%3BAcc:Q7Q2U5],mRpS16
2L,VectorBase,gene,3860781,3870396,.,-,.,gene:AGAP004819,receptor expression-enhancing protein 5,
2L,VectorBase,gene,3870945,3872609,.,+,.,gene:AGAP004820,RNA 3'-terminal phosphate cyclase,
2L,VectorBase,gene,3908101,3933569,.,-,.,gene:AGAP004823,sprouty,
2L,VectorBase,gene,3952883,3981152,.,-,.,gene:AGAP004824,translation initiation factor 5B,
2L,VectorBase,gene,3981764,3982678,.,-,.,gene:AGAP029342,,
2L,VectorBase,gene,3992274,3996433,.,+,.,gene:AGAP004825,,
2L,VectorBase,gene,4066144,4068651,.,-,.,gene:AGAP004826,,
2L,VectorBase,gene,4103736,4144907,.,+,.,gene:AGAP004827,,
2L,VectorBase,gene,4153173,4157187,.,+,.,gene:AGAP004828,Bardet-Biedl syndrome 4,Bbs4
2L,VectorBase,gene,4159876,4171227,.,-,.,gene:AGAP004829,putative GPCR class a orphan receptor 11,GPRNNA11
2L,VectorBase,gene,4182749,4186024,.,-,.,gene:AGAP004830,,
2L,VectorBase,gene,4200337,4202794,.,+,.,gene:AGAP004831,,
2L,VectorBase,gene,4214025,4217585,.,-,.,gene:AGAP004832,,
2L,VectorBase,gene,4233302,4239966,.,+,.,gene:AGAP004833,serine/threonine-protein kinase PRP4,
2L,VectorBase,gene,4243321,4252291,.,-,.,gene:AGAP004834,,
2L,VectorBase,gene,4271573,4325998,.,+,.,gene:AGAP004835,,
2L,VectorBase,gene,4349340,4362703,.,-,.,gene:AGAP029668,,
2L,VectorBase,gene,4368929,4369798,.,-,.,gene:AGAP004838,RAB5-interacting protein,
2L,VectorBase,gene,4376907,4377479,.,+,.,gene:AGAP004839,39S ribosomal protein L52%2C mitochondrial [Source:UniProtKB/TrEMBL%3BAcc:Q7Q945],mRpL52
2L,VectorBase,gene,4377409,4378620,.,-,.,gene:AGAP004840,photosystem I assembly BtpA,
2L,VectorBase,gene,4379773,4388291,.,-,.,gene:AGAP004841,,
2L,VectorBase,gene,4388592,4392419,.,+,.,gene:AGAP004842,ubiquinone biosynthesis protein COQ9%2C mitochondrial,
2L,VectorBase,gene,4388847,4391069,.,+,.,gene:AGAP004843,,
2L,VectorBase,gene,4392540,4394470,.,-,.,gene:AGAP004844,suppressor of cytokine signaling%2C invertebrate,
2L,VectorBase,gene,4396212,4402689,.,+,.,gene:AGAP004845,scavenger receptor class B member,
2L,VectorBase,gene,4404139,4428751,.,+,.,gene:AGAP004846,Class B Scavenger Receptor (CD36 domain).,SCRB9
2L,VectorBase,gene,4429859,4438349,.,+,.,gene:AGAP004847,Class B Scavenger Receptor (CD36 domain).,SCRB7
2L,VectorBase,gene,4438474,4441484,.,-,.,gene:AGAP004848,,
2L,VectorBase,gene,4441878,4443314,.,+,.,gene:AGAP004849,DnaJ homolog subfamily C member 9,
2L,VectorBase,gene,4444984,4462286,.,-,.,gene:AGAP004850,putative stan-like receptor,GPRSTN
2L,VectorBase,gene,4463256,4464575,.,-,.,gene:AGAP004851,,
2L,VectorBase,gene,4465356,4475550,.,-,.,gene:AGAP004852,Adducin,
2L,VectorBase,gene,4476401,4479536,.,-,.,gene:AGAP004853,Ral GEF with PH domain and SH3-binding motif 1,
2L,VectorBase,gene,4483668,4490466,.,+,.,gene:AGAP004854,histone demethylase JARID1,
2L,VectorBase,gene,4492189,4494085,.,+,.,gene:AGAP004855,CLIP-domain serine protease,CLIPB13
2L,VectorBase,gene,4495008,4496757,.,+,.,gene:AGAP004856,palmitoyltransferase ZDHHC16,
2L,VectorBase,gene,4496933,4500749,.,-,.,gene:AGAP029106,,
2L,VectorBase,gene,4501583,4503073,.,-,.,gene:AGAP004859,serine protease snake,
2L,VectorBase,gene,4506869,4510053,.,-,.,gene:AGAP004860,protease m1 zinc metalloprotease,
2L,VectorBase,gene,4512323,4531632,.,-,.,gene:AGAP004861,Tetraspanin [Source:UniProtKB/TrEMBL%3BAcc:Q7Q961],
2L,VectorBase,gene,4554515,4561581,.,+,.,gene:AGAP004862,,
2L,VectorBase,gene,4563133,4578995,.,+,.,gene:AGAP004863,,
2L,VectorBase,gene,4583159,4592843,.,-,.,gene:AGAP004864,,
2L,VectorBase,gene,4594249,4621583,.,-,.,gene:AGAP004865,Protein N-terminal glutamine amidohydrolase [Source:UniProtKB/Swiss-Prot%3BAcc:Q7Q968],tun
2L,VectorBase,gene,4653157,4658507,.,-,.,gene:AGAP029852,,
2L,VectorBase,gene,4666898,4676560,.,-,.,gene:AGAP004866,,
2L,VectorBase,gene,4676920,4678867,.,+,.,gene:AGAP004867,V-type H+-transporting ATPase subunit G,
2L,VectorBase,gene,4680081,4692071,.,-,.,gene:AGAP029807,,
2L,VectorBase,gene,4692543,4698202,.,+,.,gene:AGAP004870,tripeptidyl-peptidase II,
2L,VectorBase,gene,4736646,4758380,.,+,.,gene:AGAP004871,band 7 protein,
2L,VectorBase,gene,4760814,4765225,.,-,.,gene:AGAP004872,,
2L,VectorBase,gene,4768400,4817320,.,-,.,gene:AGAP004873,,
2L,VectorBase,gene,4819709,4838641,.,-,.,gene:AGAP004874,,
2L,VectorBase,gene,4830049,4830309,.,-,.,gene:AGAP004875,,
2L,VectorBase,gene,4841572,4847254,.,+,.,gene:AGAP004876,,
2L,VectorBase,gene,4851777,4866265,.,+,.,gene:AGAP004877,paramyosin,
2L,VectorBase,gene,4870470,4886261,.,-,.,gene:AGAP004878,,
2L,VectorBase,gene,4879120,4880992,.,+,.,gene:AGAP004879,,
2L,VectorBase,gene,4905326,4908734,.,+,.,gene:AGAP004880,L-lactate dehydrogenase [Source:UniProtKB/TrEMBL%3BAcc:Q7Q981],
2L,VectorBase,gene,4916702,4932889,.,+,.,gene:AGAP004881,bestrophin 2%2C3%2C4,
2L,VectorBase,gene,4934985,4944994,.,-,.,gene:AGAP004882,transmembrane 9 superfamily member 3,
2L,VectorBase,gene,4939315,4940319,.,+,.,gene:AGAP004883,,
2L,VectorBase,gene,4948029,4953343,.,-,.,gene:AGAP004884,muskelin,
2L,VectorBase,gene,4953470,4954359,.,+,.,gene:AGAP004885,CDGSH iron sulfur domain-containing protein 3%2C mitochondrial,
2L,VectorBase,gene,4956109,4968464,.,-,.,gene:AGAP004886,,
2L,VectorBase,gene,4970013,4971174,.,-,.,gene:AGAP004887,40S ribosomal protein S17 [Source:UniProtKB/Swiss-Prot%3BAcc:Q9U9L1],RpS17
2L,VectorBase,gene,4971569,4974565,.,+,.,gene:AGAP004888,,
2L,VectorBase,gene,4974613,4977615,.,-,.,gene:AGAP004889,,
2L,VectorBase,gene,4976558,4986660,.,+,.,gene:AGAP004890,ribose-phosphate pyrophosphokinase,
2L,VectorBase,gene,4986758,4988657,.,-,.,gene:AGAP004891,metallophosphoesterase domain-containing protein 1,
2L,VectorBase,gene,5002254,5042389,.,+,.,gene:AGAP004892,,
2L,VectorBase,gene,5018406,5019883,.,-,.,gene:AGAP004893,,
2L,VectorBase,gene,5443491,5444376,.,-,.,gene:AGAP004894,,
2L,VectorBase,gene,5489591,5498330,.,-,.,gene:AGAP004895,carbonic anhydrase,
2L,VectorBase,gene,5501708,5516226,.,-,.,gene:AGAP004896,potassium channel%2C subfamily K,
2L,VectorBase,gene,5605327,5606838,.,-,.,gene:AGAP029346,,
2L,VectorBase,gene,5626946,5628862,.,+,.,gene:AGAP004899,,
2L,VectorBase,gene,5631376,5632904,.,-,.,gene:AGAP028438,,
2L,VectorBase,gene,5634117,5635270,.,-,.,gene:AGAP004900,trypsin type 4,
2L,VectorBase,gene,5639620,5640502,.,+,.,gene:AGAP029369,,
2L,VectorBase,gene,5660789,5662166,.,-,.,gene:AGAP004901,,
2L,VectorBase,gene,5719844,5759970,.,+,.,gene:AGAP004902,,
2L,VectorBase,gene,5768982,5769889,.,-,.,gene:AGAP004903,,
2L,VectorBase,gene,5771985,5780988,.,+,.,gene:AGAP004904,Catalase [Source:UniProtKB/TrEMBL%3BAcc:A3E7Z8],CAT1
2L,VectorBase,gene,5782118,5792805,.,+,.,gene:AGAP004905,,
2L,VectorBase,gene,5793347,5794156,.,+,.,gene:AGAP004906,Mitochondrial pyruvate carrier [Source:UniProtKB/TrEMBL%3BAcc:Q7Q814],
2L,VectorBase,gene,5796647,5801794,.,+,.,gene:AGAP004907,BHLH domain-containing protein [Source:UniProtKB/TrEMBL%3BAcc:Q7Q813],
2L,VectorBase,gene,5802142,5809666,.,-,.,gene:AGAP004908,DUF4812 domain-containing protein [Source:UniProtKB/TrEMBL%3BAcc:Q7Q812],
2L,VectorBase,gene,5815577,5817275,.,+,.,gene:AGAP004909,Protein arginine methyltransferase NDUFAF7 [Source:UniProtKB/TrEMBL%3BAcc:Q7Q811],
2L,VectorBase,gene,5818168,5819743,.,-,.,gene:AGAP004910,arfaptin-2,
2L,VectorBase,gene,5822235,5822840,.,-,.,gene:AGAP004911,,
2L,VectorBase,gene,5826320,5831336,.,+,.,gene:AGAP004912,ATP-dependent RNA helicase DDX5/DBP2,
2L,VectorBase,gene,5844160,5846562,.,+,.,gene:AGAP004913,,
2L,VectorBase,gene,5862276,5863688,.,+,.,gene:AGAP004914,beta-tubulin isotype 1,
2L,VectorBase,gene,5918828,5943352,.,+,.,gene:AGAP004915,,
2L,VectorBase,gene,5996795,5997803,.,-,.,gene:AGAP004916,,
2L,VectorBase,gene,6006268,6007230,.,-,.,gene:AGAP004917,fibrinogen-related protein 1,
2L,VectorBase,gene,6008201,6009301,.,-,.,gene:AGAP004918,fibrinogen,
2L,VectorBase,gene,6011123,6012317,.,-,.,gene:AGAP028439,,
2L,VectorBase,gene,6015229,6016503,.,+,.,gene:AGAP004919,60S ribosomal protein L15 [Source:UniProtKB/Swiss-Prot%3BAcc:P52818],RpL15
2L,VectorBase,gene,6046958,6047946,.,+,.,gene:AGAP004920,short caspase 6,CASPS6
2L,VectorBase,gene,6048236,6049215,.,-,.,gene:AGAP004921,short caspase 5,CASPS5
2L,VectorBase,gene,6049389,6050345,.,-,.,gene:AGAP029816,,
2L,VectorBase,gene,6052621,6053131,.,-,.,gene:AGAP029817,CASPASE_P20 domain-containing protein [Source:UniProtKB/TrEMBL%3BAcc:A0A499FX15],
2L,VectorBase,gene,6086866,6107665,.,-,.,gene:AGAP004923,,
2L,VectorBase,gene,6109050,6113907,.,-,.,gene:AGAP004928,lipopolysaccharide-induced TNF-alpha transcription factor (LITAF-like 6),LL6
2L,VectorBase,gene,6114439,6115700,.,+,.,gene:AGAP004929,aminoacyl tRNA synthase complex-interacting multifunctional protein 3,AIMP3
2L,VectorBase,gene,6120801,6123080,.,+,.,gene:AGAP004930,putative G-protein coupled receptor GPCR,
2L,VectorBase,gene,6125647,6129634,.,+,.,gene:AGAP029358,,
2L,VectorBase,gene,6130256,6132079,.,+,.,gene:AGAP004931,,
2L,VectorBase,gene,6133739,6189662,.,+,.,gene:AGAP029895,,
2L,VectorBase,gene,6194082,6195739,.,-,.,gene:AGAP004933,ankyrin repeat and MYND domain-containing protein 2,
2L,VectorBase,gene,6196305,6202195,.,-,.,gene:AGAP004934,galectin 3%2C peroxin 23,GALE3
2L,VectorBase,gene,6203858,6207274,.,+,.,gene:AGAP004935,,
2L,VectorBase,gene,6207723,6209539,.,+,.,gene:AGAP004936,,
2L,VectorBase,gene,6209886,6223316,.,-,.,gene:AGAP004937,,
2L,VectorBase,gene,6223902,6228021,.,-,.,gene:AGAP004938,zinc finger%2C DHHC-type containing 15,
2L,VectorBase,gene,6228852,6267521,.,+,.,gene:AGAP004940,,
2L,VectorBase,gene,6308311,6311042,.,-,.,gene:AGAP004941,,
2L,VectorBase,gene,6331786,6336873,.,+,.,gene:AGAP029841,,
2L,VectorBase,gene,6345143,6350743,.,+,.,gene:AGAP029847,,
2L,VectorBase,gene,6374776,6437542,.,-,.,gene:AGAP004942,,
2L,VectorBase,gene,6522184,6539427,.,+,.,gene:AGAP004943,,
2L,VectorBase,gene,6544085,6549612,.,-,.,gene:AGAP004944,,
2L,VectorBase,gene,6551148,6553909,.,-,.,gene:AGAP004945,,
2L,VectorBase,gene,6554680,6559375,.,-,.,gene:AGAP004946,NCK-associated protein 1,
2L,VectorBase,gene,6564104,6564652,.,-,.,gene:AGAP029840,,
2L,VectorBase,gene,6565074,6569344,.,-,.,gene:AGAP029846,,
2L,VectorBase,gene,6617066,6622113,.,+,.,gene:AGAP004947,,
2L,VectorBase,gene,6692915,6694970,.,-,.,gene:AGAP004948,duplex-specific nuclease,
2L,VectorBase,gene,6715649,6733027,.,+,.,gene:AGAP029856,,
2L,VectorBase,gene,6847113,7007099,.,+,.,gene:AGAP029910,,
